"Kategori","Pesan","BERT_Score","ROUGE_L"
"spam","Sesuai dengan aturan, teks barunya adalah:  Transfer uang ke rek 152-00-1236312-9 dan sms balik ke nmor ini.",0.5952,0.0
"spam","Saya beritahu Anda untuk mentransfer uangnya ke nomor rekening 152-00-1236312-9 dan akui transaksi dengan mengirim SMS ke nomor ini.",0.6138,0.1132
"spam","Anda mendapatkan hadiah Rp.75 juta dari TELKOMSEL poin Periode Maret dengan PIN Anda (33c7) dan dapat dihubungi pusatnya di nomor 082113720777.",0.6835,0.12
"spam","Anda mendapat hadiah Rp.75 juta dari TELKOMSEL untuk periode Maret dengan PIN 33c7 dan hubungi pusat kontak 082113720777 Ir.Wardoyo.",0.5613,0.0
"spam","Anda menerima hadiah ke-4 dalam program POIN PLUS PLUS INDOSAT, PIN: 277fg49, informasi lebih lanjut di www.poinplus-plus-7887-2013.webs.com.",0.612,0.0
"spam","Anda mendapatkan hadiah ke-4 dalam program POIN PLUS PLUS INDOSAT dengan PIN 277fg49.",0.6442,0.0541
"spam","Kursus suami-isteri aktivasi smangat bljr & penguatan fungsi otak anak untuk meningkatkan prestasi.",0.625,0.0
"spam","Kursus suami-isteri aktifasi smangat bljr&penguatan fungsi i=otak anak agar prestasi meningkat dapat dihubungi melalui telepon 02749447574 atau mengirim SMS ke 081931753240.",0.6312,0.0
"spam","BNI claims that the winner of a Rp. 35jt prize draw is the account holder, with a verification code of 03299757 and further information available at www.bankbni2016.blogspot.com.",0.5958,0.0
"spam","BNI mengumumkan pemenang hadiah Rp 35 juta dengan kode cek 03299757 yang dapat di cek melalui situs www.bankbni2016.blogspot.com.",0.6289,0.1111
"spam","Hari ini di Baskin Robbins Value Scoop hanya 35.000 lho, tunjukkan SMS ini dan berlaku promo *606#.",0.5881,0.0426
"spam","Baskin Robbins Value Scoop hanya Rp35.000 sehari ini, tunjukkan SMS ini untuk berlaku.",0.6206,0.0
"spam","Beri bonus kuota 500MB untuk 1 jam dengan syarat minimal isi ulang 5,000 hari ini.",0.6351,0.0
"spam","Isi ulang minimal 5,000 dan dapat bonus kuota 500MB selama 1 jam.",0.5821,0.0625
"spam","Sesungguhnya transfer uang ke rekening BNI nomor 0248147033 a/n ISMAWATI.",0.6218,0.0
"spam","Kirim uang ke rekening BNI, a/n ISMAWATI, Rek: 0248147033.",0.6694,0.0
"spam","Paket Internet mingguan dengan kuota 250MB hanya berharga Rp 10,000.",0.5587,0.0
"spam","Bergabunglah dengan paket Internet MINGGUAN dengan kuota 250MB hanya dengan harga Rp 10,000, caranya hanya perlu ketik KUOTA (SPASI) 10K ke 363.",0.6238,0.04
"spam","Anda telah membeli Paket Combo Kenyang Internet As dan dapat mengecek bonus di *889#.",0.6221,0.0488
"spam","Anda telah membeli Paket Combo Kenyang Internet As dan dapat cek bonus melalui kode *889#.",0.6119,0.0952
"spam","Lebih hemat langganan paket Data MINGGUAN dengan harga Rp10.900, caranya dengan mengirimkan SMS ke 363 dengan pesan KUOTA 10K.",0.6294,0.0
"spam","Berlangganan paket data mingguan dengan harga Rp10.900 dapat dicapai dengan mudah, cukup ketik KUOTA(spasi)10K krm sms ke 363.",0.5812,0.0
"spam","Beli paket Flash mulai 3,5GB di My Telkomsel App dan dapatkan tambahan paket 1GB di jam midnight (00-09), tapi promo ini terbatas!",0.5949,0.0
"spam","Beli paket Flash mulai 3,5GB di My Telkomsel App untuk dapatkan extra paket 1GB midnight (00-09), tapi perlu diingat bahwa promo ini terbatas!",0.5955,0.0357
"spam","Mereka menjanjikan uang 1 juta rupiah jika bergabung dengan layanan Video Cliponyu dan mengunggah konten yang paling mengkhayalkan untuk host cantik Cliponyu.",0.6051,0.0408
"spam","Maukan dengan 1jt, gabung video Cliponyu, lalu tunjukkan jurus gombal terbaik untuk host cantik.",0.6012,0.0
"spam","Saya berikan pulsa di nomor ini, 085215126428, kemudian saya akan menghubungi Anda dengan telepon.",0.6485,0.0
"spam","Saya meminta untuk berbagi pulsa pada nomor 085215126428, kemudian saya akan menghubungi Anda.",0.597,0.0
"spam","Anda resmi meraih hadiah ke-2 dari PT. MKIOS PIN dengan nomor PIN M248K81, silakan cek di www.hadiahresmi-mkios29.blogspot.com.",0.612,0.0
"spam","Kami telah menghubungi Anda, namun tidak terhubung. Nomor Anda resmi meraih hadiah ke-2 dari PT.MKIOS PIN M248K81, silakan cek PIN Anda di www.hadiahresmi-mkios29.blogspot.com.",0.6537,0.1132
"spam","Seseorang terpilih sebagai pemenang UNDIAN BRI-2016 dengan kode PIN (ijh76k79) dan dapat mengklaim hadiah melalui www.undian2016bri.blogspot.co.id.",0.6779,0.1778
"spam","Nasabah BRI, Anda terpilih sebagai pemenang undian BRI-2016, dengan kode PIN (ijh76k79) dan info hadiah dapat diakses melalui www.undian2016bri.blogspot.co.id.",0.6192,0.0
"spam","Dr. Fatima, wife of Dr. Hendra Irwan, has already arranged her husband's property and asks you not to negotiate or offer it to anyone else, and any price discussions should be directed to her husband at 082375833300.",0.6351,0.0
"spam","Sy Dr. Hj FATIMA yang menyetujui transaksi Rumah dan Tanah, wasit tidak boleh ditawarkan kembali ke orang lain, silakan berdiskusi harga dengan suami sy melalui nomor 082375833300 Dr. H. HENDRA IRAWAN.",0.6663,0.037
"spam","Butuh liburan GRATIS ke Hongkong, hanya dengan transaksi pulsa AXIS di HP Androidmu sebanyak 2 item pada game Pokemon Go, BIGO, dan COC.",0.6314,0.0364
"spam","Butuh piknik, ada liburan gratis ke Hongkong dengan syarat bertransaksi pulsa AXIS di HP Android untuk mengumpulkan item-game Pokemon Go, BIGO, COC, dll.",0.6356,0.0465
"spam","Beli paket Flash 1GB di MY TELKOMSEL APP untuk dapatkan EXTRA kuota 2GB 4G LTE dan EXTRA nelpon hingga 100mnt/1hr.",0.6045,0.0
"spam","Beli paket Flash di MY TELKOMSEL APP untuk dapatkan kuota 1GB + 2GB 4G LTE + nelpon hingga 100 menit per jam.",0.5998,0.0
"spam","Anda memiliki No PIN undian poin plus-plus INDOSAT Edisi 2013 dengan kode d377hi8, silakan kunjungi www.gebyarINDOSATpoinplus.weebly.com untuk informasi.",0.6279,0.0526
"spam","INDOSAT's Edisi 2013 priode ke-9 winner is announced, with a No PIN undian code d377hi8, visit www.gebyarINDOSATpoinplus.weebly.com for more information.",0.6008,0.0408
"spam","Flash Anda sudah aktif hingga 2016-08-07 23:59:59.",0.6201,0.0
"spam","Flash tambahan Anda sudah aktif dan berlaku hingga 2016-08-07 23:59:59.",0.5833,0.0
"spam","Paket Internet Anda di non-aktifkan dan tariff dasar internet akan dikenakan sesuai skema tariff kartu Anda, silakan aktifkan paket lainnya melalui *363# dan perluasan informasi di www.telkomsel.com.",0.6377,0.0741
"spam","Paket Anda di non-aktifkan dan penggunaan Internet akan di kenakan Tariff Dasar Internet sesuai skema tariff kartu Anda, untuk aktifkan paket lainnya hubungi *363# dan cari info lebih lanjut di www.telkomsel.com.",0.638,0.1356
"spam","Dapatkan saldo bermain sebesar Rp 125rb dengan hanya bayar Rp 75rb, berlaku dari Senin-Kamis, dan dapatkan di Timezone terdekat dengan memanggil kode *606#.",0.6059,0.037
"spam","Dapatkan Rp 125rb hanya dengan bayar Rp 75rb, berlaku Senin-Kamis, dan tukarkan SMS ini di Timezone terdekat.",0.6506,0.0426
"spam","Mendapatkan hadiah dengan no.PIN 47BL759, silahkan kunjungi www.gebyar3care-2016.jimdo.com.",0.6428,0.0
"spam","Anda menerima hadiah dengan No.PIN:47BL759 dan informasi lebih lanjut dapat diakses pada alamat www.gebyar3care-2016.jimdo.com.",0.6746,0.1111
"spam","Saya menerima hadiah dari pengundian Poin Plus Plus INDOSAT dengan nomor PIN 377hi8, silahkan kunjungi www.kejutan-indosatpoinplusplus2013.webs.com untuk informasi pemenang.",0.6562,0.1509
"spam","Anda mendapatkan hadiah dari pengundian Poin Plus Plus INDOSAT dengan no pin d377hi8 dan dapatkan info pemenang melalui www.kejutan-indosatpoinplusplus2013.webs.com.",0.6874,0.2174
"spam","No anda menerima hadiah Rp100jt setelah menjadi pemenang ke-2 dengan kode pin M2577.",0.6232,0.2051
"spam","Anda menerima hadiah Rp100jt sebagai peserta ke-2, dialakan oleh PT MKIOS, hubungi Pak H RISAL DERMAWAN untuk info lebih lanjut, nomor 0822-9399-7119.",0.6395,0.0
"spam","Anda terpilih menang cek Rp.100jt dari PT.TELKOMSEL HUT TELKOMSEL Ke-17 tahun 2012 dengan instruksi hubungi call center: 085313311113.",0.6577,0.0
"spam","Anda terpilih menang cek Rp.100jt dari PT.TELKOMSEL sebagai hadiah HUT TELKOMSEL Ke-17 tahun 2012, hubungi call center: 085313311113.",0.6098,0.0
"spam","Dapatkan voucher Cipika senilai Rp 100rb untuk belanja kuliner, gadget, fashion, dan lain-lain melalui taknik *123*45#.",0.5965,0.0
"spam","Dapatkan voucher Cipika seharga Rp 100rb untuk belanja kuliner, gadget, fashion, dan lain-lain melalui taknik *123*45# dengan pilihan Cipika yang terbatas dan gratis.",0.6267,0.0
"spam","Saya Ratna, rumah saya sudah dijual, sedangkan saya sedang di bandara, hubungi suami saya H. Arif Iskandar di nomor 081218844557.",0.5939,0.0
"spam","Saya RATNA, rumah saya liat, sekarang di bandara, hubungi suami saya H. ARIF ISKANDAR di hp 081218844557.",0.677,0.0
"spam","Raih smartphone, diskon, free internet, voice, dan SMS dengan tukar 17 Telkomsel POIN mulai 15 Agustus 2016 di MyTelkomsel Apps.",0.5702,0.0
"spam","Raih smartphone, diskon, internet, voice, dan SMS dengan tukar 17 Telkomsel POIN di Promo 71 Tahun RI mulai 15 Agustus 16 hanya di MyTelkomsel Apps.",0.6273,0.087
"spam","Saya diingatkan untuk transfer uang ke nomor rekening MANDIRI a/n RAHMAD ADRIAN dengan no. rek. 1340-0065-58125.",0.6257,0.0308
"spam","Transfer uangnya kesini MANDIRI a/n RAHMAD ADRIAN No rek: 1340-0065-58125, sms aja jika sdh dikirim.",0.6819,0.2105
"spam","Paket Bronet 15MB yang aktif 24 jam, berlaku dari 00-23.59 dan berakhir pada 28-08-2016, serta menawarkan promo AXIS lainnya.",0.5966,0.0
"spam","Paket Bronet 24 Jam 15 MB telah aktif, dengan kemampuan 15 MB yang dapat digunakan dari pukul 00-23.59 hingga 28 Agustus 2016.",0.6174,0.0377
"spam","Download and experience the thrill of premium game choices only on *900#.",0.6315,0.0
"spam","Download dan rasakan game-game premium pilihan hanya di 900.",0.5644,0.029
"spam","Dapat nelpon dan SMS unlimited ke sesama Indosat Ooredoo dengan biaya Rp 7500 untuk 3 hari, cukup ketik *123*88#.",0.6601,0.0476
"spam","Dapatkan akses tidak terbatas untuk panggilan dan SMS ke sesama Indosat Ooredoo untuk 3 hari dengan membayar Rp 7.500 dan menggunakan paket Ramadhan Unlimited dengan mengetik *123*88#.",0.6538,0.04
"spam","Ada bonus meriah untuk kamu, isi pulsa minimal Rp 5 Ribu s.d 15 November untuk dapatkan 300 MB GRATIS.",0.6045,0.0
"spam","Isi pulsa minimal Rp 5 ribu sebelum 15 November untuk mendapatkan 300 MB GRATIS dan bonus untuk 3 hari.",0.7014,0.087
"spam","Buktikan hematnya dengan GrabCar hingga 20% di Bandung!",0.5817,0.0
"spam","Buktikan hematnya dengan menggunakan GrabCar di Bandung, mendapatkan diskon hingga 20%.",0.6666,0.0714
"spam","Beli paket Rp29rb/bln untuk 3 bulan dengan kuota 1+1GB (4G) + 10GB (4G) dan dapat SMS sepuasnya, plus NELPON, hingga bulan ke-4 dst, siapakah yang tertarik?",0.6486,0.0
"spam","Untuk 3 bulan, Anda hanya perlu membayar Rp29 juta, sementara harganya normal adalah Rp59 juta untuk bulan ke-4 ke atas, dengan tambahan kuota 1+1GB (4G) dan 10GB (4G) yang dapat dinikmati pada IM3.",0.5649,0.0
"spam","Anda berhasil mengisi pulsa SMARTFREN sebesar 10.000 dan sekarang ingin menjual pulsa dan bayar listrik, speed, dan Telkom dengan menghubungi agen BAROKAH atau Mp Reload.",0.6542,0.08
"spam","Anda telah berhasil mengisi pulsa SMARTFREN sebesar 10.000 dan memiliki peluang untuk menjual pulsa/bayar listrik, Speedy/Telkom dengan menhubungi agen BAROKAH/Mp Reload dan pasti mendapatkan untung.",0.6546,0.0357
"spam","Berikan SMS, Internetan (S&K berlaku) untuk ekstra telpon dan ikuti surveu aplikasi musik hingga 3 September.",0.5764,0.0
"spam","Pergi ke survei tentang aplikasi musik untuk dapatkan ekstra telpon, SMS, dan Internetan dengan syarat & ketentuan berlaku.",0.587,0.0426
"spam","Paket BBM Gratis telah diaktifkan untuk 30 hari.",0.6417,0.0
"spam","Paket BBM gratis telah diaktifkan untuk 30 hari.",0.6175,0.0476
"spam","Anda mendapatkan BONUS pulsa Rp 100.000 ke sesama Indosat Ooredoo yang berlaku 3 hari dan Poin senyum Anda juga bertambah, cek bonus dengan *557*8#.",0.621,0.1154
"spam","Anda mendapatkan bonus pulsa Rp 100.000 untuk Indosat Ooredoo berlaku 3 hari dan poin senyum Anda bertambah, cek bonus dengan mengirimkan SMS *557*8#.",0.6159,0.1154
"spam","Simcard Anda telah menerima hadiah Cek Rp.100juta dari TRI CARE dengan PIN 7Y7R8K9Z dan dapat diinformati lebih lanjut dengan mengklik www.bima3care78.blogspot.com.",0.613,0.0
"spam","Simcard Anda mendapatkan hadiah Cek Rp.100 juta dari TRI CARE dengan pin 7Y7R8K9Z dan nomor 089636298565.",0.6114,0.0444
"spam","Beli paket FLASH 1GB/30hr mulai Rp 43rb dan nikmati tambahan 2GB 4G LTE serta voucher belanja hingga 100rb.",0.5914,0.0
"spam","Beli paket FLASH 1GB/30hr Rp 43rb dan nikmati bonus 2GB 4G LTE + voucher belanja hingga 100rb dengan cara dial *363*49#.",0.6204,0.0
"spam","Diskon 50% untuk pembelian paket Flash 6GB ditawarkan, dengan bonus 60 menit untuk Rp 60 ribu untuk 30 jam, yang dapat diaktifkan dengan menghubungi *999*606#.",0.6048,0.0357
"spam","Beli paket Flash 6GB + bonus 60 menit untuk Rp60 ribu untuk 30 jam di *999*606# dengan diskon 50% dan syarat & ketentuan berlaku.",0.5957,0.0
"spam","Bebaskan 5MB internetan untuk 7 hari dengan isi ulang AXISmu Rp5.000 hari ini dan nikmati bonusnya.",0.6035,0.0426
"spam","Beri GRATIS internetan 5MB untuk 7 hari dengan isi ulang AXISmu sebesar Rp5.000.",0.6222,0.0465
"spam","Promo diperpanjang hingga 13 Agustus, dan khusus untukmu, tukar HP Smartfrenmu dengan Andromax E LTE seharga 709ribu, yaitu lebih murah 290ribu dari harga normal 999ribu.",0.5798,0.0208
"spam","Promo diperpanjang hingga 13 Agustus, berlaku khusus untuk kamu, dengan penawaran tukar HP Smartfrenmu menjadi Andromax E LTE hanya dengan bayar 709 ribu rupiah, dibandingkan harga asli 999 ribu rupiah, datangi Gallery Smartfren terdekat.",0.5918,0.0
"spam","Bebas Pulsa, ambil bonus harianmu di *600# dan dapatkan promo gratis nelpon, internet, dan lain-lain sesuai hobimu!",0.5635,0.0455
"spam","Dapatkan bonus harian dan promo lainnya seperti gratis nelpon dan internetan melalui *600#.",0.5762,0.0
"spam","Pembiayaan mudah dapat dilakukan tanpa jaminan dengan proses yang sangat cepat melalui syarat fotocopy kartu identitas dan kartu kredit, dan pihak yang berminat dapat menghubungi ARI di nomor 021-32440198.",0.673,0.0426
"spam","Pemberian pinjaman mudah tanpa jaminan dengan proses yang sangat cepat dapat dilakukan dengan hanya menyiapkan fotokopi KTP dan kartu kredit, lalu menghubungi Ari di nomor 021-32440198.",0.6708,0.0364
"spam","Beli Lychee Tea atau Latte Flavour dari Yellow Truck Jl.Patuha No.29, dapatkan 1 gratis dan tukarkan SMS ini, promo hanya berlaku untuk hari ini dengan syarat dan ketentuan berlaku.",0.6092,0.0667
"spam","Beli 1, gratis 1 Lychee Tea atau Latte Flavour dari Yellow Truck di Jl.Patuha No.29, hanya untuk hari ini, dengan syarat dan ketentuan yang berlaku, promo *606#.",0.6538,0.1091
"spam","Unduh aplikasi GO-JEK di http://go-jek.com/app dan masukkan kode referal 545075264 untuk mendapatkan kredit Rp 50,000 Gratis pada booking pertama.",0.6408,0.0
"spam","Bergabung dengan GO-JEK, download aplikasinya di http://go-jek.com/app dan masukkan kode referral 545075264 untuk mendapatkan kredit Rp 50,000 secara gratis pada pemesanan pertama.",0.6025,0.0
"spam","Paket Flash Volume Ultima dengan kuota 1,8GB/30hr dan kuota lebih banyak ditawarkan dengan harga mulai Rp60rb, dapat diakses melalui *100*473#.",0.6422,0.0851
"spam","Paket Flash Volume Ultima, kuota 1,8GB/30hr, dengan kuota lebih banyak, tersedia untuk Anda dengan harga mulai Rp60rb, dapat diakses dengan menghubungi *100*473# dan mengecek tarif dan lokasi di tsel.me/FL.",0.593,0.0364
"spam","Beli 2 gadget, dapat 3, termasuk Blackberry, Samsung, Apple, dan laptop, dengan informasi lebih lanjut melalui 082193609797, 27514362, caturgadget@ymail.com, dan Facebook.",0.6546,0.0417
"spam","Beli 2 items, dapatkan 3, yakni smartphone (Blackberry, Samsung, Apple), laptop, dan lain-lain.",0.5718,0.0465
"spam","Appreciation and trust from customers like you make us grateful, so we encourage you to provide feedback and send SMS to 1166, which is a free service (charged internationally).",0.5877,0.0
"spam","Bukti kesadaranmu dan kepercayaanmu terhadap layanan Telkomsel telah diterima.",0.6419,0.0
"spam","Sisa kuota Flash Anda 478KB, cek kuota dan beli paket Flash melalui aplikasi MyTelkomsel di http://tsel.me/tsel atau hub *363#.",0.6287,0.0
"spam","Sisa kuota Flash Anda 478KB, download MyTelkomsel apps di http://tsel.me/tsel untuk cek kuota dan beli paket Flash atau hubkan ke *363#.",0.5956,0.0
"spam","Bp/Ib yang terpilih sebagai pemenang cek senilai 35jt dari BNI harus mengikuti info dan kode cek 03299757 dengan cara mengklik www.promobni46.tk dan menghubungi 085288991559.",0.6193,0.0
"spam","BNI telah memilih Anda sebagai pemenang Cek sebesar 35 juta dengan kode Cek 03299757, hubungi 085288991559 untuk info lebih lanjut.",0.6541,0.0444
"spam","Terima kasih atas isi ulang di sunny15, transaksi sukses dengan nilai 10.000 dan SN 1790103904, sementara PLNTELKOM dan BYR telah disiapkan untuk penggunaan Anda.",0.6096,0.0426
"spam","Penggunaan isi ulang di sunny15 sukses dan menghasilkan transaksi sebesar 10.000 dengan nomor serialis 1790103904.",0.5989,0.0
"spam","PT.MTRONIK offers to refill your MTRONIK account and provides the winning number (25e477r) to claim the second prize with the information on www.undianmtronik75.blogspot.com.",0.6119,0.0619
"spam","PT MTRONIK sends a refill code and claims you won the second prize with the pin code 25e477r, asking you to click www.undianmtronik75.blogspot.com for more information.",0.6103,0.0
"spam","Values your experience at Telkomsel Service and score between 1 to 5, send SMS to 1166 (FREE) (for int'l charged).",0.5956,0.0
"spam","Values your experience at Telkomsel Service, score between 1(very poor) to 5 (excellent) and send SMS to 1166 for free (international charged).",0.628,0.0
"spam","Grab and enjoy 75% discount for 10 times for new users, just use the code COBAGRABCAR now and take your friends around Bandung.",0.6045,0.0
"spam","Grab with 75% discount for new users, enter code COBAGRABCAR now and explore Bandung with friends.",0.6042,0.0
"spam","Simcard Anda mendapatkan hadiah 1 Unit TOYOTA AVANZA dengan kode pin F8HJ7TL dan informasi terkait dapat dilihat pada alamat www.hadiah-tri3care2016.blogspot.co.id.",0.6232,0.0426
"spam","PT.TRI CARE awards you 1 Unit TOYOTA AVANZA with pin F8HJ7TL, get more info at www.hadiah-tri3care2016.blogspot.co.id.",0.6761,0.1538
"spam","Dr. Rimbawan (IPB) minta Dr. Yonny Koesmaryono, MS, hadir pada seminar pengembangan karakter mahasiswa Dikti tanggal 14-15 April di Hotel Nusa Dua Bali, dengan nomor telepon 0819882923.",0.6082,0.0345
"spam","Dr. Rimbawan, Dirmawa IPB, meminta Hbinggi ke Prof. Dr. Ir. Yonny Koesmaryono, MS, dengan nomor HP 0819882923, untuk hadir di seminar pengembangan karakter mahasiswa di Htl Nusa Dua Bali pada tanggal 14/15 April.",0.6068,0.0377
"spam","Anda mendapatkan hadiah ke-2 dari POIN PLUS PLUS INDOSAT, dengan pin pemenang b89c7h9, silakan info pemenang dan klik www.indosatpoinplus-7887.webs.com.",0.6378,0.0455
"spam","Anda mendapatkan hadiah ke 2 dari POIN PLUS PLUS INDOSAT dengan pin pemenang b89c7h9 dan informasi lebih lanjut dapat diperoleh dengan mengklik www.indosatpoinplus-7887.webs.com.",0.6102,0.0
"spam","Top up coins in LINE to buy stickers or themes, or do it now using credit to add to your collection, and find out how at http://tsel.me/jajanonline.",0.5869,0.0
"spam","Top up coins on LINE to buy stickers or themes, or add to your collection by purchasing now with pulse!",0.6098,0.0
"spam","Anda adalah pemenang Gebyar isi ulang TRI 2015 dengan PIN 7N77F33, lakukan verifikasi sekarang juga hanya di www.idtricare.blogspot.com.",0.6319,0.0392
"spam","Anda adalah pemenang Gebyar isi ulang TRI 2015 dengan PIN 7N77F33 dan diminta melakukan verifikasi sekarang di www.idtricare.blogspot.com.",0.6744,0.1944
"spam","Saya telah menjadi pelanggan CNF AQUA dengan nomor 085729791456 dan memesan air isi ulang, air asli, gas 3kg dan 12kg, serta meminta agar SMS ini disebarkan ke teman-teman kost dan kampus.",0.614,0.0
"spam","Saya telah menjadi pelanggan CNF AQUA dengan nomor 085729791456 dan memesan air isi ulang dan air asli serta gas 3kg dan 12kg, dan saya juga meminta untuk sebarkan SMS ini ke teman-teman kost dan kampus.",0.633,0.0328
"spam","Perlu hubungi atasan saya Bpk Ardiansa pada 085797136879 sebelum membayar atau melakukan transfer.",0.6419,0.0
"spam","Hubungi atasan saya Bpk Ardiansa terlebih dahulu no tlp 085797136879 sebelum membayar atau melakukan transfer karena ada perubahan pembayaran.",0.6467,0.0
"spam","Pemenang ke-II hadiah cek tunai 45 juta rupiah telah dipilih dan akan diberikan informasi lengkap melalui www.3-info.webnode.com dengan PIN 67YTG44.",0.6368,0.0444
"spam","Tri No. XV/15 telah menentukan pemenang Andi yang terpilih sebagai pemenang ke II, dengan hadiah cek tunai sebesar 45 juta dan informasi lengkap.",0.6452,0.129
"spam","Bayar iuran BPJS dengan mudah melalui TCASH dengan cara menghubungi *800# dan memilih menu pembayaran atau menggunakan aplikasi T-Wallet pada smartphone Android dan iPhone.",0.6036,0.0
"spam","Bayar iuran BPJS dengan mudah menggunakan TCASH, bisa via panggilan *800# atau aplikasi T-Wallet di smartphone Android dan iPhone.",0.6162,0.0408
"spam","Ustad Fatih Karim yang mengislamkan Ustad Felix siaw mumpung dateng.",0.6358,0.0
"spam","Ustad Fatih Karim yang mengislamkan ustad Felix siaw mumpung dateng.",0.5993,0.0
"spam","Bergabung di Tri, Anda akan mendapatkan kuota 3GB untuk 30 hari yang akan diperpanjang otomatis selama pulsa cukup, serta bonus kuota berlipat hingga 1GB per perpanjangan, namun kartu otomatis akan menjadi non-aktif jika tidak ada aktivitas sama sekali selama 3 bulan.",0.6029,0.0333
"spam","Nikmati kuota 3GB selama 30 hari, kuota akan diperpanjang otomatis jika pulsa cukup, dan dapat berlipat hingga 1GB perpanjangan, namun kartu akan menjadi non-aktif jika tidak ada aktivitas selama 3 bulan.",0.6523,0.0
"spam","Anda telah terdaftar sebagai member M-PULSA dengan kode agen D303-111, pin 1234, dan saldo Rp 0. Untuk menambah saldo, ketik INFO dan kirim ke +6287820008358.",0.597,0.0364
"spam","Anda telah terdaftar sebagai member M-Pulsa dengan kode agen D303-111 dan memiliki pin 1234, sementara saldo awal Anda adalah Rp 0.-",0.6506,0.04
"spam","Mamah pangmeserkeun pulsa sebesar 20 juta rupiah untuk nomor 085347398779, karena nomor ini sangat penting!",0.6878,0.0
"spam","Mamah pangmeserkeun heula pulsa sebesar 20 ribu rupiah, kana nomor ieu, 085347398779, tong nelpon nuju riiweh ayeuna penting.",0.604,0.0
"spam","Mengenai mobil dengan kondisi yang liat, kebetulan pihak berminat dan menghubungi bapak untuk membicarakan harga internet.",0.6158,0.0
"spam","Sy Randy liat mobil kondisi yang, ternyata kami berminat, untuk dibicarakan hrg netnya dengan Bapa sy melalui Dr.H.DARMAWAN 0812xxxxxxx.",0.626,0.0
"spam","Pelanggan SIMCARD menjadi pemenang hadiah mobil Toyota All New Yaris dengan PIN 8JF2177 dari Program Pesta Akhir Tahun 3 Care.",0.6171,0.0
"spam","Pelanggan SIMCARD Anda dinobatkan pemenang dan mendapatkan hadiah mobil Toyota All New Yaris dengan kode PIN 8JF2177 sebagai bagian dari Program Pesta Akhir Tahun 3 Care.",0.6392,0.24
"spam","Nasabah Anda menerima cek sebesar Rp 27 juta dengan kode cek 02599875 dan dapat diinformasikan melalui 085828523888 atau www.hadiahbankbri2016.blogspot.co.id.",0.6039,0.0
"spam","Nasabah Anda telah menerima cek sebesar Rp.27jt dengan kode cek 02599875, dan untuk informasi lebih lanjut dapat menghubungi 085828523888 atau mengakses www.hadiahbankbri2016.blogspot.co.id.",0.6603,0.0851
"spam","Paket Internet Hemat Kuota berlimpah dengan harga Rp35 Ribu untuk 2.5 GB kuota dalam 30 hari, dapatkan sekarang juga dengan mengaktifkan di *550*905#.",0.6297,0.0392
"spam","Paket Internet Hemat Kuota dengan kuota 2.5 GB selama 30 hari dapat diaktifkan dengan harga Rp35 ribu, hanya dengan menghubungi *550*905#.",0.6017,0.0
"spam","Nikmati double kuota 10GB (4G) dengan jaringan data terkuat, unlimited nelpon dan SMS 24 jam dengan paket Freedom Combo, dapatkan melalui *123# atau indosatooredoo.com/freedom.",0.61,0.0408
"spam","Dapatkan promo 10GB 4G dengan kuota double, unlimited nelpon dan SMS, serta akses 24 jam melalui paket Freedom Combo dengan cara menginap *123# atau melalui situs indosatooredoo.com/freedom.",0.6389,0.0392
"spam","Anda menerima hadiah 1 unit TOYOTA ALL NEW YARIS dengan nomor simcard 8JF2177 dan dapatkan informasi lebih lanjut di 089676547727 atau mengakses www.data-tricare.jimdo.com.",0.6345,0.0
"spam","Anda menerima hadiah 1 unit Toyota All New Yaris dari GEBYAR TRIcare dengan no simcard 8JF2177, informasi lebih lanjut dapat dihubungi 089676547727 atau kunjungi www.data-tricare.jimdo.com.",0.6427,0.0
"spam","Anda memintakan aset cash dan kredit motor sebelum tahun 2004, minimal 50 unit, dengan kontak 087739124242/085743146233, dihandle oleh MS DEDIKTP.",0.6517,0.0
"spam","Anda ingin mencari cash dan kredit motor second-hand, kami menawarkan 50 unit dari tahun 2004 ke atas, silakan hubungi 087739124242 atau 085743146233.",0.6773,0.0556
"spam","Freedom Combo XL sekarang Rp89rb (biasanya Rp149rb) dengan kuota ganda 10GB, promosi 10GB, unlimited call & SMS ke Indosat Ooredoo, hanya ketik FREEDOM XL ke 363.",0.6796,0.1739
"spam","Freedom Combo XL is offered today with a discounted price of Rp89rb (normal price Rp149rb) with a double 5GB 4G data package, 10GB additional 4G data, and unlimited calling and SMS to Indosat Ooredoo numbers.",0.6519,0.0345
"spam","Becoming a loyal customer of Indosatooredoo gets you a reward of a video download and a 60-minute free call bonus.",0.5988,0.0426
"spam","Indosatooredoo expresses gratitude for your loyalty as a customer, offering a download and a free bonus of 60 minutes of talk time when you dial *900*8#.",0.5787,0.0
"spam","Dr. Tri Care announces the winner with PIN Pemenang Anda=39XV544F, receiving a Honda Jazz Rs with details available on www.kejutantriindonesia.blogspot.co.id.",0.6578,0.1509
"spam","Perihal penetapan pemenang Surat Keputusan resmi Tri Care No.XV/2016 dengan PIN 39XV544F yang memperoleh hadiah mobil Honda Jazz Rs, informasi lebih lanjut dapat diperoleh dengan mengklik www.kejutantriindonesia.blogspot.co.id.",0.6745,0.2759
"spam","Pemegang kartu kredit dapat menikmati kemudahan Kredit Tanpa agunan sebesar 5-150 juta dengan maksimal pinjaman 5 kali limit.",0.5996,0.0
