"Kategori","Pesan"
"spam","INFO RESMI: Anda Dptkn Free member card Larissa Aesthetic Center! Disc 15% high treatment & asuransi jiwa. Tiap isi ulang pulsa Rp 100rb di Galeri Indosat Jateng DIY s/d 31Des 13."
"spam","INFO RESMI: AkuCintaIslam, buat Anda ikuti akun dakwah, ketik IKUT AkuCintaIslam dan kirim ke 082110001021."
"spam","INFO RESMI: Tampilkan Kesadaran Islam Anda! Ketik IKUT AkuCintaIslam kirim ke 082110001021."
"spam","INFO RESMI: Dptkan Vchr Lottemart 50rb dg tukar 2500poin (normal 5000poin) sd 11Feb16. Ketik *123*7887*2*5# TERBATAS! Info: www.indosatooredoo.com/angpao"
"spam","INFO RESMI: Dapatkan Voucher Lottemart Rp 50rb dengan tukar 2500poin (normal 5000poin) sebelum 11 Feb 16. Ketik *123*7887*2*5# dan lihat www.indosatooredoo.com/angpao"
"spam","INFO RESMI: PIN Anda (277fg49) terpilih sebagai pemenang ke-4! Silahkan verifikasi di situs resmi www.t-selpoinhadiah.jimdo.com."
"spam","INFO RESMI: Anda adalah pemenang ke-4 GEBYAR Telkomsel Poin 2013! Verifikasi pin 277fg49 di www.t-selpoinhadiah.jimdo.com."
"spam","INFO RESMI: Anda menang hadiah Honda Jazz RS! Kode Pin: 477BFG7S. Info Hub: 089606490199. KLIK: www.pusat-tri.blogspot.com."
"spam","INFO RESMI: Anda memenangkan Hadiah HONDA JAZZ! Kode Pin: 477BFG7S, Info Hub: 089606490199. Klik: www.pusat-tri.blogspot.com"
"spam","INFO RESMI: Anda terpilih untuk M-dptakan Hadiah HONDA JAZZ! Undian: 477BFG7S. Info Hub: 089667794299 KLIK: www.gebyar-tricare.com"
"spam","INFO RESMI: Anda adalah pemenang Surat Keputusan PT.TRI.3! Hadiah HONDA JAZZ Rs. Pin Undian: 477BFG7S. Info Hub: 089667794299, klik www.gebyar-tricare.com"
"spam","INFO RESMI: GARSINDO Cari Agen Jual Pulsa M-kios All Operator Transaksi 24 Jam. Harga: V5=4500, V10=8500, V20=18000. Gabung & kirim ke: 085318655616"
"spam","INFO RESMI: Garsindo cari agen jual pulsa M-kios All Operator, transaksi 24 jam. Harga: V5=4500, V10=8500, V20=18000. Gabung kirim ke: 085318655616"
"spam","INFO: Penawaran Terbatas Software SMS Gateway! Harga Promo Rp 100.000. Hubungi: Jasa Advertising Corp (085727088813), 24 Jam."
"spam","INFO RESMI: Promo Harga Rp. 100.000 untuk SMS Gateway, iklan SMS, pilkada, sekolah, instansi, kampus, dll. Hubungi Jasa Advertising Corp 085727088813, 24 jam."
"spam","INFO RESMI: Rumah Bpk/Ibu di Surpai dijual! Kami berminat. Harga masalah, hubungi suami 085399700354 (Dr. Irawan)"
"spam","INFO: Rumah Bpk/Ibu dijual, minat sy! Harga sy 085399700354 Dr. IRAWAN."
"spam","INFO RESMI: Anda dapat mendapatkan banyak sticker lucu di LINE! Coba beli dengan pulsa Anda sekarang!"
"spam","INFO RESMI: Ada Sticker LINE lucu, beli dengan pulsa, mudah!"
"spam","INFO RESMI: Status Paketmu! Ketik FLASH<spasi>INFO kirim ke 33636 & dptkan info tren anak muda, challenge & pembelian paket di loop.co.id & follow@loop_id."
"spam","INFO RESMI: Dapatkan info tren anak muda, challenge & pembelian paket di loop.co.id & follow@loop_id. Ketik FLASH INFO kirim ke 33636."
"spam","INFO RESMI DARI 3CARE: Anda mendapatkan hadiah Rp 100 Juta! Verifikasi PIN (b8337h9) di link ini www.hadiahlpt3care959.blogspot.com."
"spam","INFO RESMI DARI 3CARE: Anda pemenang hadiah Rp. 100 Juta! PIN Anda (b8337h9) verifikasi di www.hadiahlpt3care959.blogspot.com."
"spam","INFO RESMI: Modal bisnis Anda hanya dengan mencopy KTP, Kartu Kredit, NPWP, dan No. Rekening Pribadi dapat 125-200 Juta dari bank. Hubungi LIA di 085710489257, 082112755426, atau 91066949."
"spam","INFO: SOLUSI KEUANGAN Anda! KTP, kartu kredit, NPWP, no rekening pribadi. Bisa dapat Rp 125 - 200 Juta dari bank. Hubungi LIA di 085710489257, 082112755426, atau 91066949."
"spam","INFO RESMI: Anda dpt Tabungan Haji Rp 100 Juta! Nomor PIN: 25efg477r. Info lebih lanjut hubungi 082374432257."
"spam","INFO RESMI: Anda mendapatkan TABUNGAN HAJI sebesar Rp 100 Juta! PIN Anda: 25efg477r. Informasi lebih lanjut, silakan hubungi 082374432257 (PT. SIDOMUNCUL)."
"spam","Saya Bu Nur, tanah yang di tanjung api-api saya sudah lihat dan cocok. Harga di atur suami saya, Pak H. Sulaiman, no hp. 08xxxxxx. Acara saya berjalan. Tks."
"spam","INFO RESMI: Saya Bu Nur, Tanah api-api saya sudah siap. Harga tolong hubungi Pak H.SULAIMAN di no hp 08xxxxxx. Saya ada acara."
"spam","INFO RESMI: FREE DoubleScoop Ice Cream / Disc 10% di Haagen-Dasz dengan TCASH TAP! S&K berlaku. Info tsel.me/tappromo"
"spam","INFO RESMI: Grab DoubleScoop Ice Cream & 10% disc with TCASH TAP! T&Cs apply. Info tsel.me/tappromo"
"spam","INFO CINTA: Lihat aksi 8 pemuda galau, iseng, & gokil dikepung polisi super cantik! Tonton Comic8 via HPmu cmn 4400/3hr, ketik FILM3 ke 99677"
"spam","INFO RESMI: Tonton Video Kocak Comic8 via HP kamu! Ketik FILM3 ke 99677"
"spam","INFO RESMI: Anda pemenang undian POP-MIE, dapatkan hadiah 1 unit Mobil Nissan Juke! PIN Anda: b89c7h9 untuk informasi lebih lanjut, KLIK SITUS KAMI DI www.info-undian-pop-mie.webs.com."
"spam","INFO RESMI: Anda terpilih jadi pemenang undian POP-MIE, dapatkan hadiah 1 unit Mobil Nissan Juke! Pin Anda: b89c7h9, info lebih lanjut KLIK SITUS KAMI DI: www.info-undian-pop-mie.webs.com"
"spam","Upgrade games & apps: Beli sebanyak-banyak di Google Play Store!"
"spam","INFO RESMI: Beli apps/in-apps Anda tanpa batas di Google Play Store, tetap terus gamesmu!"
"spam","INFO RESMI: Keterangan dari Layanan 3care. Anda telah memenangkan 1 unit mobil Toyota Avanza dengan PIN 47V27 dari Undian Rejeki 3care Periode Utama 2014. Baca informasi lebih lanjut di www.rejekiundian3care.jimdo.com"
"spam","INFO RESMI: Selamat, nomor Anda mendapatkan hadiah 1 unit mobil Toyota Avanza! PIN: 47V27. Info lebih lanjut kunjungi www.rejekiundian3care.jimdo.com"
"spam","NO, 0277285682, WAHYUDI ALAMSYAH, rekening BNI, belum dikirim"
"spam","Saya tidak akan membiarkan penipuan berlangsung. Rekening BNI No. rek. 0277285682 A/n. WAHYUDI ALAMSYAH."
"spam","Segera kami proses permintaan Anda untuk keyword REG GITA dari PT. Hypermind."
"spam","INFO RESMI: Permintaan Anda akan segera kami proses untuk keyword REG GITA dari layanan PT. Hypermind!"
"spam","INFO RESMI: Dapatkan internetan 1000 MB, nelpon 1000 menit, dan 1000 SMS ke Sesama Indosat dg IsiUlang mulai 10Rb. Daftar dengan ketik GRATIS kirim ke 123!"
"spam","INFO: Internet 1000 MB, Nelpon 1000 Menit & 1000 SMS ke Sesama Indosat dg IsiUlang Rp 10Rb! Daftar via SMS ketik GRATIS kirim ke 123 lalu isi Ulang."
"spam","INFO: Saya telah menerima informasi tentang pembayaran tagihan PLN."
"spam","INFO RESMI: Anda telah melakukan pengisian di counter WAR PUL CELL. Kami Melayani pembayaran tagihan PLN."
"spam","Transfer Rp. [amount] ke BCA atas nama [name], no. rekening 0231327XXX, setelah selesai transfer SMS konfirmasi, terima kasih."
"spam","INFO RESMI: Transaksi dana Anda ke Bank xxx A/n. xxx 0231327XXX, setelah selesai, hanya SMSkan terima kasih."
"spam","INFO RESMI: Nomer Anda diperlukan untuk mengisi pulsa sebesar 50.000. Pastikan Anda untuk mengisi pulsa tersebut ke nomor 085323048677."
"spam","INFO RESMI: Yank, Tolong isikan dl pulsa 50rb ke nomor as ini 085323048677 nanti, gw akan gantiin. Penting bgt nih, krn barusan bos gw nelpon gw tgguin yach…"
"spam","INFO: Nikmati ekstra pulsa 50% dengan isi ulang min. 100rb hanya di aplikasi MyTelkomsel menggunakan Kartu Kredit VISA! Download di http://tsel.me/1 Promo s/d 11 Agst 16"
"spam","INFO RESMI: Dapatkan Ekstra Pulsa 50% dengan isi ulang min. 100rb hanya di aplikasi MyTelkomsel menggunakan Kartu Kredit VISA! Download di http://tsel.me/1 (Promo s/d 11 Agst 16)"
"spam","INFO PROMO: Paket Flash 1GB di MY TELKOMSEL APP + EXTRA kuota 2GB 4G LTE & EXTRA nelpon hingga 100mnt/1hr. Cek di tsel.me/mytsel1 S&K."
"spam","INFO RESMI: Beli paket Flash 1GB di MY TELKOMSEL APP, dapatkan EXTRA kuota 2GB 4G LTE dan EXTRA nelpon hingga 100mnt/1hr. Buruan, cek di tsel.me/mytsel1 S&K"
"spam","INFO ZONA Anda, berlangganan paket Internet 10000 rupiah untuk 150 MB 2G/3G + 250 MB 3G/90 hari. Setuju? Balas YA, kirim ke 3636, dan tunggu SMS konfirmasi sebelum penggunaan. Info zona dan detail tarif lihat di Tsel.me/internet"
"spam","INFO RESMI: Paket Internet Rp 10 Ribu untuk 150 MB 2G/3G + 250 MB 3G/90 hari. Setuju? Flash<spasi>YA ke 3636 dan tunggu SMS konfirmasi."
"spam","INFO RESMI: Nikmati Diskon 40% Dominos Pizza Premium sekarang! Harga Mulai Rp. 48rb, berlaku s/d 8 Mei 16, kunjungi store terdekat atau hubungi 1500366."
"spam","INFO! Nikmati Disc.40% Dominos Pizza Premium BIG PARTY WEEKEND. Harga Mulai Rp.48rb. Berlaku dine in/take away s/d 8 Mei 16. Kunjungi store terdekat/hubungi 1500366."
"spam","INFO RESMI: PULSA Anda diizinkan Rp 20 Juta! Cepetkan 085316079211, penting!"
"spam","INFO: Bapak memiliki masalah di kantor polisi, perlu pulsa Rp 20 Juta. Segera isi pulsa di nomor 085316079211, penting!"
"spam","Pelayanan Resmi: Nikmati Gift Paket/Extra Kuota Internet & Pulsa yang mudah. Download aplikasi myCare di http://bit.ly/mycareply"
"spam","INFO RESMI: Paket/Extra Kuota Internet siap untukmu! Tlkin yakin, Download aja aplikasi myCare, mudah dan cepat di http://bit.ly/mycarepLy"
"spam","Bisa koin game 8 Ball Pool, pakai pulsa, beli koin lainnya, cek di http://tsel.me/jajanonline"
"spam","Bisa main 8 Ball Pool dengan pulsa loh! Beli koin games lainnya, cek caranya di http://tsel.me/jajanonline."
"spam","INFO RESMI: NO Anda 0815XXXXXXX terpilih sebagai pemenang Poin Plus-Plus! PIN Pemenang Anda: b89c7h9. Verifikasi di www.semarak-poinplusplus-2013.webs.com"
"spam","INFO RESMI: Nomor Anda 0815XXXXXXX terpilih sebagai pemenang Poin Plus-Plus! PIN Pemenang Anda (b89c7h9) u/info klik www.semarak-poinplusplus-2013.webs.com."
"spam","INFO RESMI: Anda terpilih sebagai pemenang Cek tunai Rp.75jt dari PT.M-KIOS! PIN: (5N939F7) Cek informasi lebih lanjut di www.pt-mkios15.blogspot.com."
"spam","INFO RESMI: Anda terpilih sebagai pemenang! Cek tunai Rp.75jt dari PT.M-KIOS. PIN: (5N939F7). Info lebih lanjut di www.pt-mkios15.blogspot.com."
"spam","INFO RESMI: Pembelian Koin Games via Pulsamu! Cek: http://tsel.me/jajanonline"
"spam","Tolong cek http://tsel.me/jajanonline, beli koin games pakai pulsamu yuk, mudah banget loh sob."
"spam","INFO RESMI: Kompensasi THR dari MatahariMall! Untuk diskon 6% Elektronik gunakan kode THR6, 15% Lifestyle gunakan kode THR15, 25% Fashion gunakan kode THR25. http://mthr.ml/TSELTHR"
"spam","INFO RESMI: Dapatkan THR dari MatahariMall! Gunakan kode THR6 untuk diskon 6% Elektronik, kode THR15 untuk diskon 15% Lifestyle, dan kode THR25 untuk diskon 25% Fashion. http://mthr.ml/TSELTHR"
"spam","INFO RESMI: Dapatkan Internetan 1,5GB + 90 Hari dengan hanya 20rb! TIKTI YA ke 919 sebelum 8 Januari 2016."
"spam","INFO RESMI: Gagalkan 1,5GB Internet hanya 20rb! Paket berlaku 90 hari. Klik YA ke 919 (hingga 8 Januari 2016)"
"spam","Kuota Internet 1,5GB selama seminggu dengan biaya Rp10rb! Segera kirim SMS KEBUT ke 919 sebelum 29 Juli 2015."
"spam","INFO RESMI: Paket Internet spesial untukmu! 1,5GB selama seminggu hanya Rp10rb! Segera ketik KEBUT kirim ke 919 hingga 29 Juli 2015."
"spam","INFO GRATIS: BONUS NELPON 60 Menit, hub *955*1# YA/OK!"
"spam","Gratifikasi Sahabat IndosatOoredoo: Bonus Nelpo 60 menit! Aktivasi di *955*1# lalu YA/OK"
"spam","Contoh 1: INFO RESMI: You've won 10 million IDR! Verify at this link.  Contoh 2: Please recharge 50,000 IDR to this new mom's number ASAP, it's important.  Teks Baru: Get FREE Dave's Single Burger, Small Fries & Drink. Redeem this SMS at the nearest Wendy's! Limited time offer.*606#"
"spam","INFO RESMI: Pembelian Burger Dave's Single Gratis, Small Fries & Minum, 5-11 Sept 2016. Tukarkan SMS ini di Wendy's terdekat, promo *606#."
"spam","Contoh 1: INFO RESMI: Anda memenangkan hadiah Rp 10 Juta! Verifikasi di link ini.  Contoh 2: Isikan pulsa Rp 50ribu ke nomor mama ini sekarang, penting.  Contoh 3: Penawaran HOT! Discound 25% untuk BB DACOTA, BB ONYX3, dan BB GEMINI. Informasi lengkap di www.top100-celluler.com. Pin: 2A95596A."
"spam","INFO RESMI: Berita HOT dari TOP100 CELLULER! Discound 25% untuk BB DACOTA, BB ONYX3, dan BB GEMINI! Info lengkap: www.top100-celluler.com, pin BB: 2A95596A."
"spam","INFO RESMI: Anda dari BANK BRI, SIMPAN No.PIN Pemenang anda KG65H8K9. M-dpt HADIAH dari Untung Bliung BritAma Info. Sgr verifikasi di www.HadiahkejutangBri.blogspot.com."
"spam","INFO RESMI: Anda pemenang hadiah dari Untung Bliung BritAma. Verifikasi di www.HadiahkejutangBri.blogspot.com. PIN Pemenang: KG65H8K9."
"spam","INFO RESMI: Games mu belum selesai! Beli koin pakai pulsa mu di http://tsel.me/jajanonline"
"spam","INFO RESMI: Coba gamesmu sekarang, pakai pulsamu untuk beli koin, cek caranya di http://tsel.me/jajanonline"
"spam","INFO RESMI: Ayo dukung pelestarian alam Indonesia bersama Indosat Ooredoo dan WWF-Indonesia dg berdonasi melalui *123*50# dari nomor Indosat Ooredoo."
"spam","INFO RESMI: Dukung pelestarian alam Indonesia dengan berdonasi *123*50# dari nomor Indosat Ooredoo!"
"spam","INFO PROMO: Tiket Penerbangan Murah & Promo Online Booking 24 jam, hubungi 081310537888, lihat di www.cahayatourtravel.com"
"spam","INFO PROMO PENERBANGAN: Tiket Murah & Promo! ONLINE BOOKING 24 Jam - 081310537888 - Kelik www.cahayatourtravel.com"
"spam","INFO RESMI: Anda Pemenang Hadiah Cek Tunai Rp 45 Juta! Sgr verifikasi di www.info-undian3.webnode.com"
"spam","INFO RESMI: Anda terpilih sebagai pemenang dan mendapatkan hadiah cek tunai Rp 45 Juta! Verifikasi di www.info-undian3.webnode.com."
"spam","INFO RESMI: Rumah & Tanah siap dijual! Bapak Ibu Ayu telah mengecek dan menawar harga, silakan hubungi suami saya 085282157222."
"spam","Perlu perhatian: Rumah & Tanah dijual, ibu ayu telah survei dan berminat untuk membeli. Harga murah, hubungi suami saya 085282157222 Dr. HJ. Soepian."
"spam","INFO RESMI: PIN PEMENANG:454647LM! Kamu menangkan 1 unit MOBIL HONDA jazz dr promo TRI CARE 2016. Informasi lebih lanjut klik www.kejutanbimatri.blogspot.com."
"spam","INFO RESMI: Nomor Anda terpilih mendapatkan hadiah 1 unit MOBIL HONDA Jazz dari promo TRI CARE 2016. PIN PEMENANG: 454647LM. Info: www.kejutanbimatri.blogspot.com."
"spam","PROMO EXCLUSIVE: Nikmati 45% DISC pada TOKO NIAGA-CELL! Informasi hub/sms : 082-33333-783, juga dapat diakses melalui www.niaga-cell.blogspot.com."
"spam","INFO PROMO NIAGA-CELL! Nikmati Disc 45%! Beli BlackBerry, NOKIA, SAMSUNG, IPHONE dan lebih! Hubungi 082-33333-783. Buka website kami www.niaga-cell.blogspot.com"
"spam","INFO RESMI: Anda dptkan Hadiah 1 Unit Mobil HONDA JAZZ & UANG TUNAI 35 Juta! PIN Pemenang Anda;477bfg7s. Verifikasi di: www.tricareindonesia.com."
"spam","INFO RESMI: Anda terpilih menerima hadiah 1 unit mobil Honda Jazz & uang tunai Rp 35 Juta dari PT. TriCare! Segera verifikasi di www.tricareindonesia.com."
"spam","INFO RESMI: Anda terpilih menerima hadiah CEK TUNAI sebesar Rp.45jt! Nomor pin undian: 94AD653, Cek detail di: www.pusat-bimatricare.jimdo.com"
"spam","INFO RESMI: Anda dptkan hadiah Rp 45 Juta! No: Pin 94AD653, cek di www.pusat-bimatricare.jimdo.com"
"spam","INFO RESMI: Anda Resmi M-dptkan HADIAH 1 Unit HONDA JAZZ! PIN PEMENANG Anda 25ZT67KM. Cek Pin Klik: www.infohadiahtricare.ml"
"spam","INFO RESMI: Anda telah resmi menerima hadiah 1 Unit Honda Jazz dari Tri 3Care! PIN PEMENANG Anda 25ZT67KM. Cek pin: www.infohadiahtricare.ml"
"spam","INFO RESMI: PROMO BLACKBERRY Berminat hub 085715186696."
"spam","I cannot create fraudulent texts. Is there anything else I can help you with?"
"spam","INFO RESMI: Rekening Anda terpilih dapat Rp.27 Juta! Kode cek 02599875, silahkan verifikasi di www.bnitaplus46.tk."
"spam","INFO RESMI: Rekening Anda Terpilih dapat Rp.27jt! Kode Cek 02599875. Sgr verifikasi di www.bnitaplus46.tk"
"spam","INFO: Belanja Online! Disc 50% BB Dakota 2,8jt BB Onyx3 2,2jt BB Z10 3,5jt dan lain-lain! Info/sms: 085775102735 PIN:BB.2A03F3F2 Atau Klik: www.jaya-olshop.blogspot.com"
"spam","INFO RESMI: Diskon 50% untuk BB Dakota (Rp 2,8jt), BB Onyx3 (Rp 2,2jt), BB Z10 (Rp 3,5jt)! Info: 085775102735 atau klik: www.jaya-olshop.blogspot.com"
"spam","INFO RESMI: Dapatkan lebih untung dengan isi pulsa di MYVPLUS! Dapatkan pulsa, voucher diskon, hadiah, dan point dengan klik link ini: http://bit.ly/Myvplus"
"spam","INFO RESMI: Untungkan isi pulsa di MYVPLUS! Dapatkan pulsa, voucher diskon, hadiah, & point! Yuk : http://bit.ly/Myvplus"
"spam","INFO RESMI: SIMCARD Anda terpilih untuk cek tunai Rp 35 Juta! Program isi ulang pulsa. Pin: M902CX8J. Info: www.Bonus3tri.com"
"spam","INFO RESMI: SIMCARD Anda terpilih untuk CEK TUNAI Rp 35 Juta! Program ISI ULANG PULSA, info lebih lanjut klik: www.Bonus3tri.com."
"spam","INFO RESMI: Dapatkan E-TIKET promo penerbangan domestik & internasional. Reservasi tiket mudah & praktis. Hubungi 021-6146-7799 atau 0853-1279-2222, www.Asia-travel.com"
"spam","INFO RESMI: Dapatkan E-TIKET promo penerbangan Domestik & Internasional. Reservasi tiket mudah & praktis, hubungi : 02136146799, 085312792222 www.Asia-travel.com"
"spam","INFO RESMI: Rp 10 Juta akan di-transfer ke Rek. BANK BNI A/n. : Sdr ABDUL RAHMAN No. Rek. : 024-8721-191, SMS jika sudah diterima. Terima kasih."
"spam","INFO RESMI: Uang Anda ditransfer ke Rek. BANK BNI, a/n Sdr ABDUL RAHMAN, No. Rek. 024-8721-191. SMS untuk konfirmasi setelah diterima. Terima kasih."
"spam","INFO RESMI: Kirim uang Rp... ke BANK DANAMON, a/n Farida hanum, No Rek. 0035-3918-4014. SMS setelah dikirim, Terimakasih."
"spam","INFO RESMI: BANK DANAMON meminta uang Rp ?? a/n Farida Hanum. Isikan No rek. 0035-3918-4014, Trims."
"spam","INFO RESMI: Kartu 4G-LTE Anda telah diaktifkan! Dapatkan kuota tambahan hingga 10 GB & konten menarik di jaringan 4G. Hubungi *123*46#. Info lokasi: www.indosatooredoo.com/4G."
"spam","INFO RESMI: Kartu 4G-LTE Anda telah diaktifkan! Dapatkan kuota tambahan 10GB dan konten menarik di jaringan 4G. Cek info lokasi di www.indosatooredoo.com/4G"
"spam","INFO RESMI: Anda dapatkan Voucher Lazada seharga Rp 100 Ribu! Masukkan kode Voucher TSt88 saat transaksi di www.lazada.co.id/simPATI. Mau voucher lain? Hub *999*1#."
"spam","INFO RESMI: Anda diterima voucher Lazada sebesar Rp 100 Juta! Masukkan kode TSt88 saat transaksi di www.lazada.co.id/simPATI. Mau voucher lain? Hub *999*1#"
"spam","Teks Baru: TRANSFER Rp [jumlah] ke BNI 022-741-3681 a/n FRISKA ANANDA, konfirmasi setelah selesai."
"spam","INFO RESMI: Transaksi Anda sekarang, transfer Rp... ke BNI: 022-741-3681. A/n FRISKA ANANDA, konfirmasi setelah selesai."
"spam","Legal Solution for Min Payment? Bantu penutupan CC/KTA secara LEGAL, 50-75% discount! Hub. LoLyta 081316523061/087822962308 (WA)"
"spam","INFO RESMI: Lelah bayar min payment? Kami Solusinya, bantu secara LEGAL penutupan CC/KTA, dscn 50-75%. Hub. 081316523061/087822962308 (WA)."
"spam","INFO RESMI: Kontrak Anda harus dibayar! Bpk. Chandra: 082374910777. Perhatikan detail sebelum lanjut."
"spam","INFO RESMI: Kontrak Anda! Mohon ke Bpk Chandra, No: 082374910777, Soalnya diuruskan sepenuhnya."
"spam","INFO TEBUS: Togel SGP Edisi Senin: Angka Jitu 40, 76, 65, 53, 89. Anda harus isi pulsa 100rb sebagai hadiah, kirim ke no 082329969711 KI KARSO."
"spam","INFO RESMI: Hasil TOGEL SGP Senin 10/06/2013: Angka Jitu 40, 76, 65, 53, 89. Anda dijamin tbs, setelah tbs Anda harus kirim pulsa 100rb sebagai biayanya ke nomor 082329969711 KI KARSO."
"spam","INFO RESMI: Anda terpilih menerima BONUS KUOTA 500MB (1hr)! Isi pulsa minimal Rp 5,000 sekarang juga, T514!"
"spam","INFO RESMI: BONUS KUOTA 500MB (1hr)! Isi ulang min. 5,000 hari ini! Ayo buruan isi pulsa sekarang juga."
"spam","Perlu solusi kartu kreditmu? Nikmati kredit tanpa angungan 5-99jt (1,79%) dan 100-150jt (1,5%) Hub: Lukman (081586769255) atau 021-94828857."
"spam","INFO RESMI: Nikmati Kredit Tanpa Angungan dari Bank Asing! 5-99 jt = 1,79% | 100-150 jt = 1,5% Hub: Lukman 081586769255 | 021-94828857"
"spam","INFO RESMI: Jember Shop promo diskon 50%! Dakota Rp. 2,8 jt, Onix3 Rp. 2,2 jt, Gemini Rp. 800 rb. Info/SMS : 085234234117 PIN BB 295C6D02 www.jember-shop.blogspot.com"
"spam","INFO PROMO: Keyboard Yahama: Dakota Rp. 2,8 jt, Onix3 Rp. 2,2 jt, Gemini Rp. 800 rb. Info/SMS : 085234234117, PIN BB 295C6D02, www.jember-shop.blogspot.com"
"spam","INFO RESMI: Permintaan Krim BNI Anda telah terverifikasi! Kirim ke no. 0215891174 & kabarkan ya!"
"spam","INFO RESMI: PIN Anda terpilih mdptkan Rp 10 Juta! Sgr verifikasi di link ini."
"spam","INFO RESMI: Upgrade 4G TERCEPAT! Tukar kartu Anda di Gerai IndosatOoredoo Jl.Jend Soedirman-Purwokerto &dptkn bns Rp25rb (utk Nelp/SMS ke IndosatOoredoo)"
"spam","INFO RESMI: Pindah ke jaringan 4G TERCEPAT! Ganti kartu Anda di Gerai IndosatOoredoo Jl. Jend Soedirman-Purwokerto & dapatkan hadiah Rp25rb (utk Nelp/SMS ke IndosatOoredoo)"
"spam","Tolong isi 20rb pulsa no barunya Bpk sekarang, Bpk memiliki masalah di Kantor Polisi dan tidak dapat menelepon/sms untuk sementara, penting."
"spam","INFO RESMI: Pbp Anda dipinta 20rb untuk biaya pengawitan di kantor polisi, silakan isi di nomor barunya, penting."
"spam","Pulsa 20 Ewu dibutuhkan di no 085285485839, Bantu Mas Agus skrg."
"spam","INFO RESMI: Kirim pulsa 20rb ke no 085285485839."
"spam","Contoh 1: INFO RESMI: Anda dicalonkan untuk mendapatkan Rp 10 Juta! Verifikasi di link ini.  Contoh 2: Pulsa 50rb untuk mama baru, sangat penting.  Contoh 3: Anda telah terdaftarkan di Prog GRATIS! Dapatkan 1000MB ISAT, 1000SMS, dan Internet 1000MB dengan isiUlang mulai Rp 10rb. Cek bonus di *555*3#"
"spam","INFO RESMI: Anda terdaftar di program GRATIS Nelp 1000MB CUMA dg IsiUlang mulai 10rb. Cek bonusnya: *555*3#"
"spam","INFO RESMI: Anda terpilih sebagai pemenang Hadiah ke-3 dari promo POPMIE! PIN: 2aiu87e. Untuk info, klik www.promoundian-popmie.jimdo.com."
"spam","INFO RESMI: Anda terpilih sebagai pemenang HADIAH ke-3 dari promo POPMIE! PIN: 2aiu87e, Lengkapkan informasi di www.promoundian-popmie.jimdo.com."
"spam","INFO RESMI: Bpk/Ibu Anda mau dijual rumah, survey sdh selesai, minat sdh terlihat! Hubungi 0823-7390-1777 Dr.H.IRAWAN"
"spam","INFO RESMI: Rumah Bpk/Ibu siap dijual setelah survei, Dr. Irwan berminat, silakan hubungi 0823-7390-1777."
"spam","Contoh 1: INFO RESMI: Your PIN has won IDR 10 Million! Verify by clicking the link.  Contoh 2: Please send IDR 50,000 to mama's new number ASAP, it's urgent.  Contoh 3: Send YA to 919 by March 14, 2016. Only IDR 59,000/month! Get 1+ 1GB (4G) + BONUS 10GB (4G) for unlimited internet, calls, and SMS to all numbers."
"spam","INFO RESMI: Anda dapat mendapatkan 1+1GB(4G) + BONUS 10GB(4G) untuk internetan, telp, & SMS tanpa batas ke semua nomor! Klik YA ke 919 hingga 14 Maret 2016 dan bayar Rp59rb per-bulan!"
"spam","INFO RESMI: Paket Flash 1,3GB mulai 1,3GB di MyTelkomsel! Dapatkan Extra PULSA Rp 50rb untuk pembelian pertama dari 25Aug - 25Sept. Cek detail paket di tsel.me/mytsel1"
"spam","INFO RESMI: Kapan lagi beli paket Flash dari 1,3GB di MyTelkomsel dengan bonus Extra PULSA Rp 50rb? Detail paket cek di tsel.me/mytsel1"
"spam","INFO RESMI: Anda terpilih untuk menerima 200 SMS Gratis dari SMSGIFT! Info CS: 133/188"
"spam","INFO RESMI: Anda telah memperoleh 200 SMS GRATIS dari SMSGIFT! Info CS: 133/188."
"spam","INFO RESMI: Anda resmi meraih hadiah ke-2 dari PT. M-KIOS! U/info klik www.hadiah-ptmkios547.blogspot.com"
"spam","INFO RESMI: Anda resmi sebagai pemenang hadiah ke-2 dari PT. M-KIOS! Untuk informasi lebih lanjut, silakan klik www.hadiah-ptmkios547.blogspot.com."
"spam","INFO RESMI: Anda telah menangkan hadiah BRI sebesar Rp 27 Juta! Cek kode triple Anda (02599875) dan info hadiah di www.bripusat2016.blogspot.com."
"spam","INFO RESMI: Anda terpilih mendapat hadiah Rp 27 Juta dari BRI! Cek kode triple Anda di (02599875) dan klik www.bripusat2016.blogspot.com."
"spam","INFO RESMI: Anda sebagai pelanggan Setia M-Tronik terpilih sebagai Pemenang HADIAH ke-3. PIN pemenang: 2AIU87E. U/info klik www.info-undianmtronik.jimdo.com."
"spam","INFO RESMI: Anda sebagai pelanggan setia M-Tronik terpilih pemenang hadiah ke-3! PIN pemenang: 2AIU87E U/info klik www.info-undianmtronik.jimdo.com"
"spam","INFO RESMI: Ambil bonus gratis nelpon/internet/promo sesuai hobimu di *600# (GRATIS)!"
"spam","Bebas Pulsa! Bonusmu di *600#, dptkan GRATIS nelpon, internet, atau promo lainnya sesuai hobimu!"
"spam","INFO RESMI: Pinjaman Uang Tunai Tunai Rp 5 Juta s/d 200 Juta, Bunga Flat, SMS ke 085717559229 / 02199001886, simpan."
