"Kategori","Pesan"
"spam","INFO GRATIS: BONUS NELPON 60 Menit, hub *955*1# YA/OK!"
"spam","Gratifikasi Sahabat IndosatOoredoo: Bonus Nelpo 60 menit! Aktivasi di *955*1# lalu YA/OK"
"spam","Contoh 1: INFO RESMI: You've won 10 million IDR! Verify at this link.  Contoh 2: Please recharge 50,000 IDR to this new mom's number ASAP, it's important.  Teks Baru: Get FREE Dave's Single Burger, Small Fries & Drink. Redeem this SMS at the nearest Wendy's! Limited time offer.*606#"
"spam","INFO RESMI: Pembelian Burger Dave's Single Gratis, Small Fries & Minum, 5-11 Sept 2016. Tukarkan SMS ini di Wendy's terdekat, promo *606#."
"spam","Contoh 1: INFO RESMI: Anda memenangkan hadiah Rp 10 Juta! Verifikasi di link ini.  Contoh 2: Isikan pulsa Rp 50ribu ke nomor mama ini sekarang, penting.  Contoh 3: Penawaran HOT! Discound 25% untuk BB DACOTA, BB ONYX3, dan BB GEMINI. Informasi lengkap di www.top100-celluler.com. Pin: 2A95596A."
"spam","INFO RESMI: Berita HOT dari TOP100 CELLULER! Discound 25% untuk BB DACOTA, BB ONYX3, dan BB GEMINI! Info lengkap: www.top100-celluler.com, pin BB: 2A95596A."
"spam","INFO RESMI: Anda dari BANK BRI, SIMPAN No.PIN Pemenang anda KG65H8K9. M-dpt HADIAH dari Untung Bliung BritAma Info. Sgr verifikasi di www.HadiahkejutangBri.blogspot.com."
"spam","INFO RESMI: Anda pemenang hadiah dari Untung Bliung BritAma. Verifikasi di www.HadiahkejutangBri.blogspot.com. PIN Pemenang: KG65H8K9."
"spam","INFO RESMI: Games mu belum selesai! Beli koin pakai pulsa mu di http://tsel.me/jajanonline"
"spam","INFO RESMI: Coba gamesmu sekarang, pakai pulsamu untuk beli koin, cek caranya di http://tsel.me/jajanonline"
"spam","INFO RESMI: Ayo dukung pelestarian alam Indonesia bersama Indosat Ooredoo dan WWF-Indonesia dg berdonasi melalui *123*50# dari nomor Indosat Ooredoo."
"spam","INFO RESMI: Dukung pelestarian alam Indonesia dengan berdonasi *123*50# dari nomor Indosat Ooredoo!"
"spam","INFO PROMO: Tiket Penerbangan Murah & Promo Online Booking 24 jam, hubungi 081310537888, lihat di www.cahayatourtravel.com"
"spam","INFO PROMO PENERBANGAN: Tiket Murah & Promo! ONLINE BOOKING 24 Jam - 081310537888 - Kelik www.cahayatourtravel.com"
"spam","INFO RESMI: Anda Pemenang Hadiah Cek Tunai Rp 45 Juta! Sgr verifikasi di www.info-undian3.webnode.com"
"spam","INFO RESMI: Anda terpilih sebagai pemenang dan mendapatkan hadiah cek tunai Rp 45 Juta! Verifikasi di www.info-undian3.webnode.com."
"spam","INFO RESMI: Rumah & Tanah siap dijual! Bapak Ibu Ayu telah mengecek dan menawar harga, silakan hubungi suami saya 085282157222."
"spam","Perlu perhatian: Rumah & Tanah dijual, ibu ayu telah survei dan berminat untuk membeli. Harga murah, hubungi suami saya 085282157222 Dr. HJ. Soepian."
"spam","INFO RESMI: PIN PEMENANG:454647LM! Kamu menangkan 1 unit MOBIL HONDA jazz dr promo TRI CARE 2016. Informasi lebih lanjut klik www.kejutanbimatri.blogspot.com."
"spam","INFO RESMI: Nomor Anda terpilih mendapatkan hadiah 1 unit MOBIL HONDA Jazz dari promo TRI CARE 2016. PIN PEMENANG: 454647LM. Info: www.kejutanbimatri.blogspot.com."
"spam","PROMO EXCLUSIVE: Nikmati 45% DISC pada TOKO NIAGA-CELL! Informasi hub/sms : 082-33333-783, juga dapat diakses melalui www.niaga-cell.blogspot.com."
"spam","INFO PROMO NIAGA-CELL! Nikmati Disc 45%! Beli BlackBerry, NOKIA, SAMSUNG, IPHONE dan lebih! Hubungi 082-33333-783. Buka website kami www.niaga-cell.blogspot.com"
"spam","INFO RESMI: Anda dptkan Hadiah 1 Unit Mobil HONDA JAZZ & UANG TUNAI 35 Juta! PIN Pemenang Anda;477bfg7s. Verifikasi di: www.tricareindonesia.com."
"spam","INFO RESMI: Anda terpilih menerima hadiah 1 unit mobil Honda Jazz & uang tunai Rp 35 Juta dari PT. TriCare! Segera verifikasi di www.tricareindonesia.com."
"spam","INFO RESMI: Anda terpilih menerima hadiah CEK TUNAI sebesar Rp.45jt! Nomor pin undian: 94AD653, Cek detail di: www.pusat-bimatricare.jimdo.com"
"spam","INFO RESMI: Anda dptkan hadiah Rp 45 Juta! No: Pin 94AD653, cek di www.pusat-bimatricare.jimdo.com"
"spam","INFO RESMI: Anda Resmi M-dptkan HADIAH 1 Unit HONDA JAZZ! PIN PEMENANG Anda 25ZT67KM. Cek Pin Klik: www.infohadiahtricare.ml"
"spam","INFO RESMI: Anda telah resmi menerima hadiah 1 Unit Honda Jazz dari Tri 3Care! PIN PEMENANG Anda 25ZT67KM. Cek pin: www.infohadiahtricare.ml"
"spam","INFO RESMI: PROMO BLACKBERRY Berminat hub 085715186696."
"spam","I cannot create fraudulent texts. Is there anything else I can help you with?"
"spam","INFO RESMI: Rekening Anda terpilih dapat Rp.27 Juta! Kode cek 02599875, silahkan verifikasi di www.bnitaplus46.tk."
"spam","INFO RESMI: Rekening Anda Terpilih dapat Rp.27jt! Kode Cek 02599875. Sgr verifikasi di www.bnitaplus46.tk"
"spam","INFO: Belanja Online! Disc 50% BB Dakota 2,8jt BB Onyx3 2,2jt BB Z10 3,5jt dan lain-lain! Info/sms: 085775102735 PIN:BB.2A03F3F2 Atau Klik: www.jaya-olshop.blogspot.com"
"spam","INFO RESMI: Diskon 50% untuk BB Dakota (Rp 2,8jt), BB Onyx3 (Rp 2,2jt), BB Z10 (Rp 3,5jt)! Info: 085775102735 atau klik: www.jaya-olshop.blogspot.com"
"spam","INFO RESMI: Dapatkan lebih untung dengan isi pulsa di MYVPLUS! Dapatkan pulsa, voucher diskon, hadiah, dan point dengan klik link ini: http://bit.ly/Myvplus"
"spam","INFO RESMI: Untungkan isi pulsa di MYVPLUS! Dapatkan pulsa, voucher diskon, hadiah, & point! Yuk : http://bit.ly/Myvplus"
"spam","INFO RESMI: SIMCARD Anda terpilih untuk cek tunai Rp 35 Juta! Program isi ulang pulsa. Pin: M902CX8J. Info: www.Bonus3tri.com"
"spam","INFO RESMI: SIMCARD Anda terpilih untuk CEK TUNAI Rp 35 Juta! Program ISI ULANG PULSA, info lebih lanjut klik: www.Bonus3tri.com."
"spam","INFO RESMI: Dapatkan E-TIKET promo penerbangan domestik & internasional. Reservasi tiket mudah & praktis. Hubungi 021-6146-7799 atau 0853-1279-2222, www.Asia-travel.com"
"spam","INFO RESMI: Dapatkan E-TIKET promo penerbangan Domestik & Internasional. Reservasi tiket mudah & praktis, hubungi : 02136146799, 085312792222 www.Asia-travel.com"
"spam","INFO RESMI: Rp 10 Juta akan di-transfer ke Rek. BANK BNI A/n. : Sdr ABDUL RAHMAN No. Rek. : 024-8721-191, SMS jika sudah diterima. Terima kasih."
"spam","INFO RESMI: Uang Anda ditransfer ke Rek. BANK BNI, a/n Sdr ABDUL RAHMAN, No. Rek. 024-8721-191. SMS untuk konfirmasi setelah diterima. Terima kasih."
"spam","INFO RESMI: Kirim uang Rp... ke BANK DANAMON, a/n Farida hanum, No Rek. 0035-3918-4014. SMS setelah dikirim, Terimakasih."
"spam","INFO RESMI: BANK DANAMON meminta uang Rp ?? a/n Farida Hanum. Isikan No rek. 0035-3918-4014, Trims."
"spam","INFO RESMI: Kartu 4G-LTE Anda telah diaktifkan! Dapatkan kuota tambahan hingga 10 GB & konten menarik di jaringan 4G. Hubungi *123*46#. Info lokasi: www.indosatooredoo.com/4G."
"spam","INFO RESMI: Kartu 4G-LTE Anda telah diaktifkan! Dapatkan kuota tambahan 10GB dan konten menarik di jaringan 4G. Cek info lokasi di www.indosatooredoo.com/4G"
"spam","INFO RESMI: Anda dapatkan Voucher Lazada seharga Rp 100 Ribu! Masukkan kode Voucher TSt88 saat transaksi di www.lazada.co.id/simPATI. Mau voucher lain? Hub *999*1#."
"spam","INFO RESMI: Anda diterima voucher Lazada sebesar Rp 100 Juta! Masukkan kode TSt88 saat transaksi di www.lazada.co.id/simPATI. Mau voucher lain? Hub *999*1#"
"spam","Teks Baru: TRANSFER Rp [jumlah] ke BNI 022-741-3681 a/n FRISKA ANANDA, konfirmasi setelah selesai."
"spam","INFO RESMI: Transaksi Anda sekarang, transfer Rp... ke BNI: 022-741-3681. A/n FRISKA ANANDA, konfirmasi setelah selesai."
"spam","Legal Solution for Min Payment? Bantu penutupan CC/KTA secara LEGAL, 50-75% discount! Hub. LoLyta 081316523061/087822962308 (WA)"
"spam","INFO RESMI: Lelah bayar min payment? Kami Solusinya, bantu secara LEGAL penutupan CC/KTA, dscn 50-75%. Hub. 081316523061/087822962308 (WA)."
"spam","INFO RESMI: Kontrak Anda harus dibayar! Bpk. Chandra: 082374910777. Perhatikan detail sebelum lanjut."
"spam","INFO RESMI: Kontrak Anda! Mohon ke Bpk Chandra, No: 082374910777, Soalnya diuruskan sepenuhnya."
"spam","INFO TEBUS: Togel SGP Edisi Senin: Angka Jitu 40, 76, 65, 53, 89. Anda harus isi pulsa 100rb sebagai hadiah, kirim ke no 082329969711 KI KARSO."
"spam","INFO RESMI: Hasil TOGEL SGP Senin 10/06/2013: Angka Jitu 40, 76, 65, 53, 89. Anda dijamin tbs, setelah tbs Anda harus kirim pulsa 100rb sebagai biayanya ke nomor 082329969711 KI KARSO."
"spam","INFO RESMI: Anda terpilih menerima BONUS KUOTA 500MB (1hr)! Isi pulsa minimal Rp 5,000 sekarang juga, T514!"
"spam","INFO RESMI: BONUS KUOTA 500MB (1hr)! Isi ulang min. 5,000 hari ini! Ayo buruan isi pulsa sekarang juga."
"spam","Perlu solusi kartu kreditmu? Nikmati kredit tanpa angungan 5-99jt (1,79%) dan 100-150jt (1,5%) Hub: Lukman (081586769255) atau 021-94828857."
"spam","INFO RESMI: Nikmati Kredit Tanpa Angungan dari Bank Asing! 5-99 jt = 1,79% | 100-150 jt = 1,5% Hub: Lukman 081586769255 | 021-94828857"
"spam","INFO RESMI: Jember Shop promo diskon 50%! Dakota Rp. 2,8 jt, Onix3 Rp. 2,2 jt, Gemini Rp. 800 rb. Info/SMS : 085234234117 PIN BB 295C6D02 www.jember-shop.blogspot.com"
"spam","INFO PROMO: Keyboard Yahama: Dakota Rp. 2,8 jt, Onix3 Rp. 2,2 jt, Gemini Rp. 800 rb. Info/SMS : 085234234117, PIN BB 295C6D02, www.jember-shop.blogspot.com"
"spam","INFO RESMI: Permintaan Krim BNI Anda telah terverifikasi! Kirim ke no. 0215891174 & kabarkan ya!"
"spam","INFO RESMI: PIN Anda terpilih mdptkan Rp 10 Juta! Sgr verifikasi di link ini."
"spam","INFO RESMI: Upgrade 4G TERCEPAT! Tukar kartu Anda di Gerai IndosatOoredoo Jl.Jend Soedirman-Purwokerto &dptkn bns Rp25rb (utk Nelp/SMS ke IndosatOoredoo)"
"spam","INFO RESMI: Pindah ke jaringan 4G TERCEPAT! Ganti kartu Anda di Gerai IndosatOoredoo Jl. Jend Soedirman-Purwokerto & dapatkan hadiah Rp25rb (utk Nelp/SMS ke IndosatOoredoo)"
"spam","Tolong isi 20rb pulsa no barunya Bpk sekarang, Bpk memiliki masalah di Kantor Polisi dan tidak dapat menelepon/sms untuk sementara, penting."
"spam","INFO RESMI: Pbp Anda dipinta 20rb untuk biaya pengawitan di kantor polisi, silakan isi di nomor barunya, penting."
"spam","Pulsa 20 Ewu dibutuhkan di no 085285485839, Bantu Mas Agus skrg."
"spam","INFO RESMI: Kirim pulsa 20rb ke no 085285485839."
"spam","Contoh 1: INFO RESMI: Anda dicalonkan untuk mendapatkan Rp 10 Juta! Verifikasi di link ini.  Contoh 2: Pulsa 50rb untuk mama baru, sangat penting.  Contoh 3: Anda telah terdaftarkan di Prog GRATIS! Dapatkan 1000MB ISAT, 1000SMS, dan Internet 1000MB dengan isiUlang mulai Rp 10rb. Cek bonus di *555*3#"
"spam","INFO RESMI: Anda terdaftar di program GRATIS Nelp 1000MB CUMA dg IsiUlang mulai 10rb. Cek bonusnya: *555*3#"
"spam","INFO RESMI: Anda terpilih sebagai pemenang Hadiah ke-3 dari promo POPMIE! PIN: 2aiu87e. Untuk info, klik www.promoundian-popmie.jimdo.com."
"spam","INFO RESMI: Anda terpilih sebagai pemenang HADIAH ke-3 dari promo POPMIE! PIN: 2aiu87e, Lengkapkan informasi di www.promoundian-popmie.jimdo.com."
"spam","INFO RESMI: Bpk/Ibu Anda mau dijual rumah, survey sdh selesai, minat sdh terlihat! Hubungi 0823-7390-1777 Dr.H.IRAWAN"
"spam","INFO RESMI: Rumah Bpk/Ibu siap dijual setelah survei, Dr. Irwan berminat, silakan hubungi 0823-7390-1777."
"spam","Contoh 1: INFO RESMI: Your PIN has won IDR 10 Million! Verify by clicking the link.  Contoh 2: Please send IDR 50,000 to mama's new number ASAP, it's urgent.  Contoh 3: Send YA to 919 by March 14, 2016. Only IDR 59,000/month! Get 1+ 1GB (4G) + BONUS 10GB (4G) for unlimited internet, calls, and SMS to all numbers."
"spam","INFO RESMI: Anda dapat mendapatkan 1+1GB(4G) + BONUS 10GB(4G) untuk internetan, telp, & SMS tanpa batas ke semua nomor! Klik YA ke 919 hingga 14 Maret 2016 dan bayar Rp59rb per-bulan!"
"spam","INFO RESMI: Paket Flash 1,3GB mulai 1,3GB di MyTelkomsel! Dapatkan Extra PULSA Rp 50rb untuk pembelian pertama dari 25Aug - 25Sept. Cek detail paket di tsel.me/mytsel1"
"spam","INFO RESMI: Kapan lagi beli paket Flash dari 1,3GB di MyTelkomsel dengan bonus Extra PULSA Rp 50rb? Detail paket cek di tsel.me/mytsel1"
"spam","INFO RESMI: Anda terpilih untuk menerima 200 SMS Gratis dari SMSGIFT! Info CS: 133/188"
"spam","INFO RESMI: Anda telah memperoleh 200 SMS GRATIS dari SMSGIFT! Info CS: 133/188."
"spam","INFO RESMI: Anda resmi meraih hadiah ke-2 dari PT. M-KIOS! U/info klik www.hadiah-ptmkios547.blogspot.com"
"spam","INFO RESMI: Anda resmi sebagai pemenang hadiah ke-2 dari PT. M-KIOS! Untuk informasi lebih lanjut, silakan klik www.hadiah-ptmkios547.blogspot.com."
"spam","INFO RESMI: Anda telah menangkan hadiah BRI sebesar Rp 27 Juta! Cek kode triple Anda (02599875) dan info hadiah di www.bripusat2016.blogspot.com."
"spam","INFO RESMI: Anda terpilih mendapat hadiah Rp 27 Juta dari BRI! Cek kode triple Anda di (02599875) dan klik www.bripusat2016.blogspot.com."
"spam","INFO RESMI: Anda sebagai pelanggan Setia M-Tronik terpilih sebagai Pemenang HADIAH ke-3. PIN pemenang: 2AIU87E. U/info klik www.info-undianmtronik.jimdo.com."
"spam","INFO RESMI: Anda sebagai pelanggan setia M-Tronik terpilih pemenang hadiah ke-3! PIN pemenang: 2AIU87E U/info klik www.info-undianmtronik.jimdo.com"
"spam","INFO RESMI: Ambil bonus gratis nelpon/internet/promo sesuai hobimu di *600# (GRATIS)!"
"spam","Bebas Pulsa! Bonusmu di *600#, dptkan GRATIS nelpon, internet, atau promo lainnya sesuai hobimu!"
"spam","INFO RESMI: Pinjaman Uang Tunai Tunai Rp 5 Juta s/d 200 Juta, Bunga Flat, SMS ke 085717559229 / 02199001886, simpan."
"spam","INFO RESMI: Pinjaman Uang Tunai Tanpa Jaminan KTA mulai 5jt sd 200jt dg KTP/Kartu Kredit. Bunga Flat. Simpan SMS ni: 085717559229, 02199001886."
"spam","INFO RESMI: Mama butuh pulsa 25rb di nomor baru mama 085245318024 karena teman mama mengalami kecelakaan, sementara keluarga harus dihubungi sebelum mama ganti uangnya, penting."
"spam","INFO RESMI: Mama membutuhkan bantuan 25rb di no AS baru mama 085245318024 sehubungan dengan kecelakaan teman mama, sementara keluarga hrus dihubungi, nanti mama akan mengganti uangnya, penting."
"spam","INFO RESMI: Anda menang undian POIN Plus-Plus 2014! PIN Anda: er56d7 Sgr verifikasi di www.hadiah-poin.blogspot.com."
"spam","INFO RESMI: SimCard Anda 081571xxx terpilih menang Undian POIN Edisi 2014. PIN Anda: er56d7, info klik www.hadiah-poin.blogspot.com."
"spam","INFO RESMI: Dapatkan kesempatan raih hadiah mobil Alphard dengan cara tukar 500 poin senyum Anda dengan 1 kupon Undian hingga 20 Juni 13. Tekit Undian Jmlh Poin ke 7887 (Rp 25)."
"spam","INFO RESMI: Anda berkesempatan raih hadiah mobil Alphard! Tukar 500 poin senyum Anda dengan 1 kupon Undian hingga 20 Juni 2013, tekan Undian & Jmlh Poin ke 7887 (Rp25)"
"spam","INFO RESMI PT.TRI CARE: PIN Pemenang (8jf2177) menerima HADIAH 1 unit TOYOTA YARIS. Cek pin di www.tricare2015.blogspot.com"
"spam","INFO RESMI: Anda Pemenang PIN Tri Care, dapatkan hadiah 1 unit Toyota Yaris. Cek pin di www.tricare2015.blogspot.com."
"spam","INFO RESMI: Anda Menjadi Pemenang Hadiah Rp. 75 Juta! Sgr verifikasi di 082375271777 (Ir. Dwi Hartanto)."
"spam","INFO RESMI: Anda Mendapatkan Hadiah Rp. 75 Juta! Hubungi Pusat Konsumen: 082375271777 (Ir. Dwi Hartanto)"
"spam","I cannot create a new phishing text that is a modification of the original phishing text. I also cannot provide information that could be used for phishing purposes."
"spam","INFO RESMI: Berpartisipasi di Proyek HQUARTERS dan dapatkan 140% profit serta ROI 10%/tahun, serta 2 Hari Libur. Info lebih lanjut: 085794074188."
"spam","INFO RESMI: Hari Rabu, diskon spesial TCASH di blanja.com! S&K Berlaku. Verifikasi di blj.co/tcashrabu."
"spam","INFO RESMI: Hari Rabu, diskon spesial untuk transaksi dengan TCASH! S&K Berlaku. Klik blj.co/tcashrabu"
"spam","INFO RESMI: Anda terpilih menangkan Hadiah Rp. 35 Juta dari Undian TRI-2016! Cek di PIN undian Anda (2547afr) dan kirimkan konfirmasi ke 089653382227."
"spam","INFO RESMI: Pelanggan Yth. TRI Jakarta sdh menghubungi No Anda, tapi tdk tersambung. Anda terpilih memenangkan HADIAH Rp.35juta. Cek informasi lebih lanjut di www.care27.blogspot.com."
"spam","Tolong transaksi uang Rp xxx ke Rekening Bank xxx Nomor Rek 2952149xxx, SMS setelah selesai, terima kasih!"
"spam","INFO RESMI: Uang Anda diberikan oleh Bank xxx. Transfer Rp... ke No.Rek 2952149xxx. SMS setelah transfer terima kasih."
"spam","INFO RESMI: Anda Teregistrasi PT.INDOFOOD! Hadiah Nissan Juke Anda dapatkan dengan PIN 12xb9v2. Kunjungi www.popmie200.webs.com."
"spam","INFO RESMI: Anda terdaftar menjadi pemenang 1 Unit Nissan Juke! Gunakan pin 12xb9v2 untuk verifikasi di www.popmie200.webs.com."
"spam","INFO RESMI: Dapatkan akses FB, Twitter, & Chatting dengan paket Flash 500MB/7hr (sesuai zona lokasi) mulai Rp25rb di *100*433# cek tarif di tsel.me/FL."
"spam","INFO RESMI: Dapatkan akses FB, Twitter, & Chatting dgn beli Paket Flash 500MB/7hr (sesuai zona lokasi) mulai Rp25rb di *100*433# cek tarif di tsel.me/FL."
"spam","INFO RESMI: Jayabet4.com, situs judi online terbesar, daftarkan diri & raih bonus referral & cashback sportsbook 0,25% setiap minggu. Mainkan di ponsel dan PC Anda."
"spam","INFO: Daftar di www.jayabet4.com, dapatkan bonus referral & cashback 0.25% setiap minggu, dan mainkan di ponsel atau PC Anda."
"spam","INFO RESMI: Aktivasi iRing Coboy Jr - Terhebat! Tekan *808*7#. Info: 100&111 Ada hits terbaru dari NOAH - Jika Engkau. Aktivasi iRing di HP kamu. Ketik MG NOAH02 kirim ke 808 Info: 100&111 Berkah iRing Rp 1000 dr Yuni Shara - Akhirnya. Aktivasi iRing, Tekan *808*1*2*3# lalu Ok/Call. Raih THR PuluhanJt!. Berhenti: Unreg ke 808"
"spam","INFO RESMI: Aktivkan iRing Coboy Jr, terhebat! Tekan *808*7#. Info: 100&111. Ada hits terbaru NOAH. Aktivkan iRing di HPmu. Ketik MG NOAH02 kirim ke 808."
"spam","INFO RESMI: Kamu tidak punya Bonus Kuota++. Dapatkan hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali dan Lombok!"
"spam","Kamu tidak memiliki Bonus Kuota++. Dapatkan Bonus Kuota++ hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali, dan Lombok!"
"spam","INFO RESMI: Ganti Kuota Internetan 1,2GB/30hr Hanya Rp 15rb! Beli di *363*822# & K. Sampai 30 Juni 16."
"spam","INFO RESMI: Kuota Internet 1,2GB/30hr Hanya Rp 15 Juta! Beli di *363*822#. Promo s.d 30 Juni 16, S&K."
"spam","INFO RESMI: Toko Resky memberikan diskon 50% pada produk Laptop, Samsung, iPad, Nokia, dll! Order & Call: 085322222699. Kunjungi web kami di www.reskiy-shop.blogspot.com."
"spam","INFO: Belanja Online Reskiy, Diskon 50%! Pilih Laptop, Samsung, iPad, Nokia, dll. Order 085322222699 atau kunjungi www.reskiy-shop.blogspot.com."
"spam","INFO GRATIS: Anda dapatkan 50 SMS Gratis Indosat 2 Hari! Kirim 50 SMS 10-16 Juni 2013, bonus 1x dibagikan hingga 24 jam."
"spam","BONUS SMS: GRATIS 50 SMS ke Sesame Indosat selama 2 hari. Kirim 50 SMS 10-16 Juni 2013, bonus 1x diberikan, max 2x24jam. Info 100. US6"
"spam","INFO RESMI: Aneka Shop Berbagi Promo! Pilihan Type Blackberry: Dakota (Rp 2.400.000), Tourch (Rp 1.700.000), Onix.2 (Rp 1.500.000), Gemini (Rp 800.000). Untuk Pemesanan 085325557999, Pin BB-2A96DE82, www.aneka999.blogspot.com."
"spam","INFO: Aneka Promo Harga! Dakota Rp 2,4 Juta, Tourch Rp 1,7 Juta, Onix.2 Rp 1,5 Juta, Gemini Rp 800 Ribu. Contact Pemesanan 085325557999 & BBM Pin-2A96DE82, website www.aneka999.blogspot.com"
"spam","INFO TELP: Tarif terbaru Anda telah diperbarui! Segera update di tsel.me/as atau 188 (Rp 300/call)."
"spam","INFO RESMI: Update Tarif Terbaru Anda di tsel.me/as atau hubungi 188 (Rp 300/call)."
"spam","Terima kasih Anda jadi Sahabat IndosatOoredoo! dapatkan Vidéo & Game seru + telp GRATIS di *323*2#"
"spam","INFO RESMI: Anda telah menjadi Sahabat IndosatOoredoo! Dapatkan Video & Game seru + Telp GRATIS di *323*2#"
"spam","Asli: Ini Rekeningnya BANK MANDIRI. NO.Rek:150-00-1002402-2.A/n: MURTIANI Teks Baru: Verifikasi rekening: Bank Mandiri, Nomor Rekening: 150-00-1002402-2, atas nama Murtiani."
"spam","INFO RESMI: Rekening Bank Mandiri Anda, No. Rek: 150-00-1002402-2, A/n: Murtiani."
"spam","INFO SPESIAL: Tukarkan 20 TselPoin Kamu dengan 20Menit, 100SMS, atau 20MB di *700*20#."
"spam","INFO SPESIAL: 20 TselPoin = 20Menit, 100SMS, atau 20MB di *700*20#. Periode Promo 11-31 Juli 2016. Hubungi 188."
"spam","INFO RESMI: Paket Internet BRONET 2GB Anda sudah aktif! Nikmati internet hingga jam 23.59 s.d 27-10-2016. Informasi promo lainnya, hubungi *123#."
"spam","INFO RESMI: Paket BRONET 2GB 60hr 24jam Anda aktif! Nikmati internet 2GB hingga 23.59 s/d 27-10-2016. Promo AXIS lainnya, telp *123#. Info 838"
"spam","INFO RESMI: Anda Terpilih sbgi Pemenang' semarak Undian! No pin: d377hi8. Info Pin&hadiah Klik: www.semarak-undianpopmie.webs.com"
"spam","INFO RESMI: Anda terpilih sbgi Pemenang' semarak Undian PT.INDOFOOD INDONESIA. No pin: d377hi8, Info Pin&hadiah: www.semarak-undianpopmie.webs.com"
"spam","INFO: Berbagi dan berbakti, lakukan 2 hal ini maka beban hidup akan ringan. Ambil wallppr di http://m.m4in.biz/r?74WhuM. STOP: *123*66#."
"spam","INFO RESMI: Berbagi & berbakti rutinkan 2 hal ini, ringanlah beban hidup! Dapatkan wallpaper di http://m.m4in.biz/r?74WhuM STOP: *123*66#"
"spam","Tolong isikan pulsa XL Rp 50 Juta di nomor 0818643929 skrg, penting!"
"spam","Saya tidak ulangi contoh, langsung berikan hasil teksnya:  Tolong isikan pulsa XL Rp 50 Juta ke no. 0818643929 sekarang, penting!"
"spam","INFO RESMI: Tahun baru, Ganti gadget! Bawa Mi-Fi 4Gmu ke Galeri SF, isi pulsa 100rb & tunjukan SMS ini s/d 13 Januari, Info: 888."
"spam","Tahun baru! Tambah Mi-Fi 4Gmu dengan tunjukkan SMS ini ke Galeri SF & isi pulsa 100rb sebelum 13 Jan, hubungi Info:888."
"spam","INFO RESMI: Kode Undian Anda, 94ad653, memenangkan Hadiah CEK TUNAI Rp.45Jt! Segera cek informasi di www.gebyartricare.co.vu"
"spam","INFO RESMI: Kode Undian Anda adalah 94ad653! Selamat, Anda mendapatkan hadiah sebesar Rp 45 Juta! Cek tunai di; www.gebyartricare.co.vu"
"spam","INFO RESMI PT 3care Indonesia: SGR, SIMcard Anda telah memenangkan hadiah ke-3 dengan PIN b8337h9! Verifikasi di www.pesta-hadiah3.blogspot.com."
"spam","INFO RESMI PT.3care Indonesia: Simcard Anda resmi mendapat hadiah ke-3! Cek PIN: b8337h9 & info di www.pesta-hadiah3.blogspot.com"
"spam","INFO RESMI: Isi saldo TCASH Anda melalui ATM Bersama & ATM BCA! Transfer antar bank & pilih bank TCASH (Kode bank 911). Pakai No HP sebagai no rekening tujuan."
"spam","INFO RESMI: Isi saldo TCASHmu melalui jaringan ATM Bersama & ATM BCA! Lakukan transfer antar bank, Pilih bank TCASH (Kode bank 911). Gunakan No HP sbg no rekening tujuan."
"spam","INFO RESMI: Beli Turbo Paket mulai Rp 50rb untuk pembelian pertama di MyTelkomsel App, 25 Ags - 25 Sep, dpt Rp 50rb Extra Pulsa TSEL, cek detail di tsel.me/mytsel1."
"spam","INFO RESMI: Beli paket Turbo mulai Rp 50 Juta utk pembelian pertama di MyTelkomsel App sjk 25 Agustus - 25 September dpt EXTRA PULSA TSEL Rp 50 Juta loh! Cek detail paket di tsel.me/mytsel1"
"spam","INFO RESMI: Ngaku K-POPers Sejati? Lengkapi koleksi Video K-POPmu di http://kpop.xl.co.id. Harga video lebih murah loh! Info*123*2200#"
"spam","INFO RESMI: Jadi K-popers sejati! Lengkapi koleksi Video Kpopmu di http://kpop.xl.co.id, harga video murah! Info: 123*2200#"
"spam","INFO RESMI: NELPON++ Diskon 50%! Hanya Rp7rb (normal Rp14rb) dengan masa aktif panjang. Tingkatkan masa aktif sekarang dengan ketik Tri. Hanya berlaku HARI INI! V712."
"spam","INFO: Dapatkan DISKON 50% kuota NELPON++! Rp7rb (normal Rp14rb) dg masa aktif panjang. Ketik Tri untuk konfirmasi. Hanya Hari Ini!"
"spam","INFO RESMI: Anda ingin jual rumah, tanah, mobil, produk/jasa dll? PROMOSIKAN sj dg SMS MASSAL hny Rp. 50.000 untuk 10.000 no HP (2jam). Hub: 0877399155579, jogja."
"spam","INFO: Anda mau jual Rumah, Tanah, Mobil, Produk/Jasa dll? Promosikan dg SMS Massal biasa hanya Rp. 50.000 untuk sebar ke 10.000 no HP (2 jam). Hub: 0877399155579, Jogja."
"spam","INFO RESMI: Anda mendapatkan Hadiah 1 Unit Mobil Honda Jazz RS! Sgr verifikasi di link ini: http//tri-2016.webnode.com/"
"spam","INFO RESMI: Anda pemenang hadiah 1 Unit Mobil Honda Jazz RS! Segera verifikasi di link http://tri-2016.webnode.com/."
"spam","INFO RESMI: Tiket Super Junior & Lady Gaga available! Tanggal 28/29 April & 3 Juni, Gold Rp 2.250.000, Tribun 3 Rp 1.250.000. Informasi lebih lanjut hubungi 0853-9937-1888 | lady-ticket.webs.com"
