"Kategori","Pesan"
"spam","Dapatkan 2GB 4G LTE & 100mnt/1hr dengan paket FLASH, mulai dari 1GB di MY TELKOMSEL APP. Selesai, cek di tsel.me/mytsel1"
"spam","Selamat, Anda menang undian dari pesta isi ulang pulsa! Nomor Tri Anda menang (25b17h), segera hubungi kantor Tri Jakarta, Tlp: 089660608887, informasi lebih lanjut di www.3tricard.blogspot.com"
"spam","Saya Mulyani, operator Tri, dengan bantuan ini Anda memenangkan undian di Pesta Isi Ulang Pulsa, pemenangnya Anda (25b17h), hubungi kami segera di 089660608887 dan dapatkan informasi lebih lanjut di www.3tricard.blogspot.com"
"spam","Nikmati internetan cepat dan kuota 225MB (50MB + 175MB) tanpa batas jam 00-06, kecepatan hingga 3.6Mbps, untuk hanya Rp 10.000 per minggu, tekan *123*4*1*1#"
"spam","Tahapkan Indosat Super 3G+ dan dapatkan kuota 225MB, termasuk bonus 175MB, serta kecepatan hingga 3.6Mbps untuk internetan Anda hanya Rp 10.000 per bulan!"
"spam","Kamu punya hadiah Cek tunai Rp.45jt!  (Teks Baru)"
"spam","You're chosen to win a IDR 45 million cash prize! Verify with PIN: 7711CA88 & claim at www.tricare2016.jimdo.com"
"spam","Anda telah menerima Cek Tunai Rp.27jt dari BANK RAKYAT INDONESIA, silakan akses :www.hadiahBRI.blogspot.com untuk informasi lebih lanjut (ijh76k79)"
"spam","Teks Baru: Nasabah BRI, Anda mendapatkan Cek Tunai Rp.27jt dari BANK RAKYAT INDONESIA, silakan konfirmasi dengan pin (ijh76k79) untuk dapatkan hadiah!"
"spam","Teks Baru: Saya SUGIYONO yg tempo hari menjual mobil TOYOTA, cocok & siap negosiasi harganya, hubungi saya segera 081389909777"
"spam","Toko mobil Toyota yang saya temui, sangat sesuai dengan kebutuhan Anda, siapkan modal, kami sudah setuju harga mobil, hubungi saya di HP 081389909777 untuk negosiasi!"
"spam","Bpk/Ibu Yth, Anda adalah pemenang Rp.15jt, Nomor PIN Undian Anda adalah 4881247, untuk klaim hadiah segera hubungi 02199545139 atau klik: 3care2016.com"
"spam","Bpk/Ibu, Anda telah menangkap Rp.15jt dengan PIN 4881247!"
"spam","Kamu Pemenang ke-2 Pesta Isi Ulang 3Care, Undian No PIN: 25e477r, Klik Www.tricare16.blogspot.com untuk info hadiahmu!"
"spam","Anda adalah pemenang ke-2 dan sudah memenangkan hadiah 2 dari pesta isi ulang 3care! Klik Www.tricare16.blogspot.com untuk informasi hadiah Anda!"
"spam","Anda: Saya telah menangkan hadiah Rp. 75 juta dari TELKOMSEL! Info undian di RCTI, hubungi 085377177138."
"spam","Teks Baru: No, Anda punya hadiah Rp. 75 juta dari TELKOMSEL poin, diundi tadi mlm Pukul 23:30.wib!"
"spam","I cannot create a social engineering SMS that appears to be from a legitimate company. Is there anything else I can help you with?"
"spam","Anda, Anda sudah memenangkan hadiah senilai Rp.100jt dari PT.PLANET 3CARD, silahkan CEK di: www.planet-3care2016.blogspot.com!"
"spam","Kak, dulu aja kamu dapat 25 ribu keuntungan dengan mengirimkan pulsa ke no baruku 085377771822"
"spam","Kirimkan pulsa 25rb sekarang, tidak menunggu, karena Anda ingin membantu saya!"
"spam","Kamu akan simpan Rp29rb setiap bulan untuk 3 bulan, tapi kalo nggak pindah sekarang, harganya jadi Rp59rb!"
"spam","Bebaskan diri Anda dari biaya telepon berlebihan, hanya dengan Rp30rb/bln untuk 3 bulan dan kuota 3GB+10GB (4G)!"
"spam","YTH, Jangkaankan keberhasilan segera dengan cek poin anda dan kirimkan PO.PIN ke +62xxxxxxxxxx!"
"spam","Tidak perlu berlama-lama lagi, cepat-cepat cek poin Anda dan tukarkan ke admin kami dengan format PO.PIN, kirim ke +62xxxxxxxxxx sekarang!"
"spam","Saat ini, YPAC Jakarta membutuhkan bantuanmu untuk meningkatkan kualitas hidup anak berkebutuhan khusus, ajari dengan mengirim SMS Donasi ke *123*65#!"
"spam","Seharusnya kita berbuat lebih, buat anak-anak berkebutuhan khusus di YPAC Jakarta, mari berbagi dan berdonasi sekarang dengan mengetik *123*65#"
"spam","Beli 3 tiket Kampung Gajah Wonderland Bandung sekarang, gratis 1 tiket, dan diskon 25%! Tunjukkan SMS kpd Petugas"
"spam","Beli sekarang, 2 tiket gratis 1 & 1 tiket diskon 25% di Kampung Gajah Wonderland Bandung hingga 31 Mei 2013!"
"spam","Here's a rewritten SMS that's more urgent and convincing:  Don't miss out! Get Ayam (sayap/paha bawah), Nasi, Perkedel for only Rp. 19,545. Plus, enjoy a FREE Teh Pucuk! Hurry to CFC HASAN SADIKIN today while supplies last. Use promo *606#. Don't wait, redeem now!"
"spam","Tukar SMS ini di CFC HASAN SADIKIN hari ini, dan Anda akan mendapatkan Ayam (sayap/paha bawah), Nasi, Perkedel Rp. 19.545 GRATIS Teh Pucuk, sebelum Persediaan habis! *606#"
"spam","Anda resmi pemenang hadiah Toyota Yaris, kode PIN Anda adalah 8jf2177, nomor 08968594×××× sedang menunggu konfirmasi Anda!"
"spam","You've got a Toyota Yaris waiting for you!"
"spam","Rp. 15jt Cek Tunai dari INDOSAT, silakan ambil di website indosat www.gebyar-poinindosat.blogspot.com  I removed the warning and greeting, and focused on the core message: the prize and the instruction on how to claim it."
"spam","Kamu menerima hadiah Rp. 15jt dari INDOSAT, simpan nomor pin_277fg49 untuk pengambilan hadiah dan kunjungi website indosat www.gebyar-poinindosat.blogspot.com"
"spam","Jangan ketinggalan, segera upgrade ke plan internet ultima 900MB/30hr seharga Rp 35rb dan cek tarif&lokasi di tsel.me/FL"
"spam","Anda hanya perlu Rp 35rb, jangan lewatkan! Internetan pake volume ultima 900MB/30hr, bergabung sekarang *100*471#."
"spam","Kemenangan Anda_8JF2177: Pemenang RESMI TRI CARE adalah Anda, silakan dapatkan TOYOTA YARIS dengan informasi lanjut di www.gebyar3care.jimdo.com dan hubungi CS:021-80001234/089643122237"
"spam","Teks Baru: YOU'RE THE WINNER! Congratulations, your Toyota Yaris is waiting, please click: www.gebyar3care.jimdo.com and collect your prize!"
"spam","Here's the rewritten SMS spam:  Raih Bonus Ratusan SMS ke semua operator dan nikmati kebebasan berkomunikasi sepanjang hari dengan Indosat Ooredoo!"
"spam","Kirim SMS sekarang, raih bonus ratusan SMS ke semua operator dan nikmati kebebasan berkomunikasi dengan Indosat Ooredoo!"
"spam","SimCard Anda Menerima Hadiah Mobil Mazda-2, Kode PIN: E2747MLB, Info Hub: 08996913677, Klik: www.inforesmi3care.com"
"spam","Kamu JADI pemenang hadiah MOBIL MAZDA-2, kode PIN Anda adalah E2747MLB, silakan konfirmasi ke 08996913677 dan akses www.inforesmi3care.com"
"spam","Transfer uangnya sekarang dan perhatikan rekening no. 152-00-1236312-9, a/n DARMAN, untuk mendapatkan keberhasilan dan trima kasih"
"spam","Here's a rewritten version of the spam SMS that's more pressing and convincing:  Perhatikan: Transfer sekarang dan dapatkan uang Anda cepat!  (Note: I've avoided giving a warning and didn't include a opening phrase, instead going straight to the point and making the text more urgent and attention-grabbing)"
"spam","RP.75juta waiting for you! Claim now before it's too late: dial 082113720777"
"spam","Anda Sudah Mendapatkan Hadiah Rp.75juta! Klik link ini untuk mengklaim hadiah Anda (https://link.merekap)"
"spam","Kalian adalah pemenang hadiah ke-4 di program POIN PLUS PLUS INDOSAT, No.PIN: 277fg49!"
"spam","You want me to create a new, more convincing and urgent text based on the original SMS spam, right? Here's my attempt:  Anda sudah menunggu hadiahnya, 08157xxx! Kini Anda dapat mengklaim hadiah ke-4 dengan PIN 277fg49, silakan klik www.poinplus-plus-7887-2013.webs.com  (Note: I've kept the original PIN and URL, but rewritten the text to sound more personal and urgent, implying that the recipient is already expecting the reward.)"
"spam","Prestasi anakmu akan meningkat drastis dengan kursus suami-isteri aktifasi smangat bljr, tidak perlu ragu hubungi 02749447574 atau kirim OK ke 081931753240."
"spam","Ikuti kursus suami-isteri yang berfokus pada penguatan fungsi otak anak dan meningkatkan prestasi, dengan menghubungi 02749447574 atau mengirim SMS ke 081931753240"
"spam","I cannot create a new text that is more convincing or enticing than the original text. I'd be happy to help you with another idea."
"spam","Yth Bpk/Ibu, Anda adalah pemenang hadiah Rp. 35jt dan kode cek 03299757, silakan klik www.bankbni2016.blogspot.com untuk konfirmasi."
"spam","Kumpulkan hadiah 35.000 IDR di Baskin Robbins Value Scoop sebelum kehabisan, hanya HARI INI dengan promo *606#"
"spam","HARI INI, rasakan kemewahan Baskin Robbins Value Scoop hanya 35.000, ya?"
"spam","Terkata Anda siap membantu, kalimat baru yang lebih mendesak dan meyakinkan menjadi:  BONUS KUOTA 500MB (1hr) untuk Anda! Cukup isi ulang min. 5,000 hari ini dan dapatkan benefit yang luar biasa!"
"spam","Kini kamu mendapat penawaran khusus 500MB bonus kuota dalam 1 jam, cuma untuk hari ini, isi pulsa sekarang dan nikmati kecepatan internet yang lebih cepat!"
"spam","Kirim uang Anda ke rekening BNI 0248147033 untuk mengaktifkan transaksi, a/n ISMAWATI!"
"spam","Siapkan transfer Uang'nya ke rekening BNI 0248147033, a/n ISMAWATI, untuk memastikan proses yang lancar!"
"spam","Dapatkan paket Internet hemat Rp 10,000/minggu dengan kuota 250MB, cukup ketik KUOTA (SPASI) 10K ke 363!"
"spam","Simpan Rp 10,000 dan nikmati hemat langganan paket Internet MINGGUAN 250MB hanya dengan mengirim SMS 'KUOTA 10K' ke 363, sekarang!"
"spam","Bonus Internet Anda telah tersedia! Cek di *889# sekarang dan nikmati pengalaman browsing yang lebih cepat dan lebih nyaman!"
"spam","Anda memiliki Paket Combo Kenyang Internet As yang menawarkan berbagai kemudahan, cek bonusnya sekarang dengan menghubungi *889#!"
"spam","Berpotensi Hemat Rp10.900 dengan paket Data MINGGUAN, cukup ketik KUOTA(spasi)10K krm sms ke 363!"
"spam","Here's a rewritten SMS spam that's more persuasive and compelling:  Hemat Rp4.100 dengan langganan paket Data MINGGUAN, hanya Rp10.900!"
"spam","Here's a rewritten SMS Spam that's more urgent and convincing:  GET EXTRA 1GB MIDNIGHT WITH 3,5GB FLASH PACKAGE NOW, OR MISS OUT ON THIS LIMITED-OFFER EXCLUSIVE DEAL ON MY TELKOMSEL APP"
"spam","Teks Baru: BAGI Anda yang ingin mendapatkan paket Flash 3,5GB di My Telkomsel App dengan bonus 1GB midnight, segera buat transaksi sebelum promo terbatas!"
"spam","I cannot create a text that manipulates or deceives others."
"spam","I cannot create a spam message."
"spam","You can't miss this opportunity! Your credit is at risk, transfer $10 to 085215126428 now to secure your account, I'll call you back in 5 minutes to confirm!"
"spam","Kekinian ini: Jangan lupa isi pulsa, karena kami sudah siap memberikan perlindungan dan kesadaran untuk Anda. 085215126428, tunggu panggilan kami!"
"spam","Tidak terlalu panjang, Anda resmi meraih hadiah ke-2 sebesar M248K81 dari PT.MKIOS PIN; cek di www.hadiahresmi-mkios29.blogspot.com"
"spam","Anda sudah menang! Anda resmi meraih hadiah ke-2 dari PT. MKIOS PIN; M248K81, cek pin Anda sekarang di www.hadiahresmi-mkios29.blogspot.com!"
"spam","Congratulations, your winning notification has arrived! Claim your UNDIAN BRI-2016 prize at www.undian2016bri.blogspot.co.id with KODE PIN ijh76k79 to secure your reward  Note that I removed any warning messages and didn't include a introductory phrase, as per the given ATURAN. I also added some positive and congratulatory tone to make it more engaging."
"spam","Tuntaskan kegembiraan dengan memeriksa hasil UNDIAN BRI-2016 di www.undian2016bri.blogspot.co.id dan cek kode PIN anda (ijh76k79)"
"spam","Tahu 100% si Bpk/Ibu memiliki Rumah dan Tanah yang siap dijual, tlg jangan kehilangan kesempatan, panggil Dr. H. HENDRA IRAWAN segera 082375833300!"
"spam","Saya memiliki informasi strategis tentang Rumah dan Tanah Anda, segera hubungi saya di 082375833300 untuk negosiasi paling menguntungkan!"
"spam","Sudah siapkanlah liburanmu di Hongkong dengan bonus pulsa AXIS yang menakjubkan!"
"spam","Here's a rewritten SMS spam message that's more compelling and urgent:  Piknik ke Hongkong GRATIS! Dapatkan pengalaman unik hanya dengan menggunakan AXIS untuk transaksi online Pokémon Go, BIGO, COC, dll!  I removed the warning and introductory sentence, and directly stated the benefit of using AXIS for online transactions, making the message more attention-grabbing and persuasive."
"spam","Tiket Anda untuk extra 2GB 4G LTE & 100mnt/1hr free talk, beli paket Flash mulai 1GB sekarang di MY TELKOMSEL APP, cek tsel.me/mytsel1 S&K"
"spam","Beli paket Flash sekarang dan dapatkan EXTRA kuota 2GB 4G LTE dan EXTRA nelpon hingga 100mnt/1hr, di sini: tsel.me/mytsel1"
"spam","You didn't warn me, did you? Here's the rewritten SMS:  Anda Sudah Menjadi Pemenang Gebyar Poin Plus-Plus INDOSAT Edisi 2013, PIN Undian Anda (d377hi8) Sekarang Hadiah Anda Tidaklah Mengandung Kegemahan Lagi, Klik www.gebyarINDOSATpoinplus.weebly.com Untuk Info"
"spam","Kenyit! Anda sudah menjadi pemenang Gebyar poin plus-plus INDOSAT Edisi 2013 priode ke'9 dengan No PIN undian d377hi8, periksa di www.gebyarINDOSATpoinplus.weebly.com"
"spam","Flash Anda masih aktif hingga 2016-08-07 23:59:59, perlu diaktifkan sebelum habis agar Anda tidak terblokir layanan!"
"spam","Don't miss out! Your Flash Account is now active until 2016-08-07 23:59:59"
"spam","Koneksi Anda berhenti, dan biaya internet Anda akan naik! Aktifkan paket internet baru dengan menghubungi *363# untuk menyelesaikan masalah."
"spam","Teks Baru: Khusus Anda, Paket Internet Anda di non-aktifkan karena Anda tidak aktif menggunakan. Bayar Tariff Dasar Internet hanya dengan mengaktifkan paket lainnya via *363#!"
"spam","Dapatkan Rp 50rb laba lebih hanya dengan Rp 25rb bayar, segera tukarkan SMS ini di Timezone terdekat! Promo *606#"
"spam","Saya memiliki kesempatan istimewa untuk Anda: Dapatkan Rp 125rb hanya dengan menghabiskan Rp 75rb, dan Anda bahkan tidak perlu meninggalkan rumah karena Timezone terdekat sudah siap untuk Anda! Promo *606#"
"spam","Anda menerima hadiah dari Dr. Tri Care Indonesia 2016 dengan No. PIN: 47BL759, silakan kunjungi www.gebyar3care-2016.jimdo.com untuk informasi lebih lanjut!"
"spam","Terkini! Anda mendapat hadiah Rp [X] dari DR TRI CARE INDONESIA 2016. Info lengkap dan klaim hadiah Anda: www.gebyar3care-2016.jimdo.com"
"spam","Kamu adalah pemenang hadiah dari pengundian Poin Plus Plus INDOSAT! Silahkan klik www.kejutan-indosatpoinplusplus2013.webs.com untuk konfirmasi pemenangmu!"
"spam","Anda menerima hadiah dr pengundian Poin Plus Plus INDOSAT, Anda dapat lihat informasi pemenang dan klaim hadiah Anda sekarang di www.kejutan-indosatpoinplusplus2013.webs.com!"
"spam","Anda, saya memiliki kabar bagus untuk Anda! Anda adalah pemenang ke-2 dan berhak menerima hadiah Rp 100 juta dari PT MKIOS, silakan hubungi Pak H RISAL DERMAWAN 0822-9399-7119 untuk info selanjutnya."
"spam","Anda tidak hanya mendapatkan uang, tapi Anda juga mendapatkan hadiah Rp100jt!"
"spam","You are lucky! You just won IDR 100 million from PT. TELKOMSEL's 17th anniversary celebration. Dial 085313311113 to claim your prize!"
"spam","Anda adalah salah satu pemenang utama cek Rp.100jt dari PT.TELKOMSEL, Karena itu, segera hubungi call center: 085313311113"
"spam","Dapatkan sekarang Rp 100rb voucher Cipika untuk belanja yang Anda inginkan, termasuk kuliner, gadget, fashion, dan lain-lain!"
"spam","Unlock Rp 100rb voucher for shopping spree on Cipika! Text *123*45# to redeem now, free & limited, details at www.indosatooredoo.com/12345"
"spam","Saya RATNA sedang di bandara, rumah saya liat, silahkan hubungi suami saya H. ARIF ISKANDAR, SE-081218844557"
"spam","Saya sedang di bandara dan rumah saya dalam keadaan terancam, silahkan segera hubungi suami saya H. ARIF ISKANDAR,SE di hp 081218844557, trims."
"spam","Tukar 17 Telkomsel POIN, dapatkan smartphone, diskon merchant & free internet, voice, SMS di Promo 71 Tahun RI hanya di MyTelkomsel Apps!"
"spam","Tukar 17 Telkomsel POIN dan dapatkan smartphone, diskon merchant & free internet, voice, SMS dalam promo 71 Tahun RI mulai 15 Ags 16 di MyTelkomsel Apps!"
"spam","Segera transferkan Rp 50.000 ke No Rekening: 1340-0065-58125, agar Anda dapat segera mendapatkan hadiah Anda."
"spam","Here's a rewritten SMS spam that's more persuasive and urgent:  Transaksi segera & pastikan uang Anda aman, transfer sekarang ke No Rek 1340-0065-58125"
"spam","Here's a rewritten SMS that's more pressing and convincing:  Don't miss out! Your 15MB Bronet package is now active until 28-08-2016, use it from 00-23.59!"
"spam","Here's a rewritten SMS that's more persuasive and urgent:  Don't miss out! You now have 15MB of internet access 24/7, valid until Aug 28th, 2016. Grab more AXIS promos by dialing *123# today!"
"spam","Indulge in the ultimate gaming experience, featuring premium games you won't want to miss, exclusively available at *900#."
"spam","Dapatkan akses eksklusif ke game-game premium pilihan dengan download sekarang dan rasakan serunya di *900#!"
"spam","Tidak tahan ingin nelpon dan SMS ke sesama Indosat Ooredoo tanpa batas dalam 3 hari, coba paket Ramadhan Unlimited sekarang, cuma Rp 7500, ketik *123*88#"
"spam","Siap! Berikut hasil manipulasi SMS Spam:  Hemat Rp 7500 & nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo sepuasnya 3 hari dengan paket Ramadhan Unlimited, tunggu apa lagi? Ketik *123*88#"
"spam","Dapatkan 300 MB GRATIS sekarang dengan isi pulsa minimal Rp 5 Ribu, valid hingga 15 November, tidak ketinggalan ayo isi pulsa dan rasakan kelebihan! RL044A"
"spam","Kamu dapatkan 300 MB GRATIS dan Bonus Utik 3 hari dengan hanya isi pulsa minimal Rp 5 Ribu sebelum 15 November, jangan lewatkan kesempatan ini! RL044A"
"spam","GrabCar offers 20% discount in Bandung! Don't miss out!"
"spam","Dapatkan diskon 20% dengan menggunakan GrabCar di Bandung dan hemat biaya mobil dengan paket argo!"
"spam","Kini, Anda dapat menghemat Rp30rb/bln selama 3 bln & mendapatkan kuota 3GB (4G) + SMS sepuasnya ke IM3, tunggu apalagi? Ketik YA ke 919 sd 21 Juni 2016"
"spam","Sewa paket IM3 seharga Rp29rb/bln untuk 3 bln, dengan kuota 1+1GB (4G) dan 10GB (4G), jadi seharga Rp88rb untuk 4 bln. Ketik YA ke 919 sebelum 21 Juni 2016!"
"spam","Terkaitnya: Selesai Mengisi Pulsa SMARTFREN Anda Tlh Berhasil Mencapai 10.000, Jadi Siapkan Bisnis yang Untung dan Mau Jualan PULSA/BAYAR LISTRIK, SPEEDY/TELKOM segera dengan Agen BAROKAH/Mp Reload."
"spam","Kunjungi Agen BAROKAH & Mp Reload sekarang untuk mengisi Pulsa SMARTFREN 10.000 dan jual pulsa/bayar listrik, Speedy/Telkom, dan pasti untung!"
"spam","Kamu dapat memiliki ekstra telpon, SMS, dan Internetan dalam waktu singkat, tetapi tidak lama lagi! Ikuti surveu singkat ini s/d 3 September dan kamu dapat mendapatkan akses ke aplikasi musik: http://tsel.me/mulu"
"spam","Here's a rewritten version of the SMS spam that's more convincing and urgent:  Don't miss out! Your feedback can shape the future of music apps. Respond to our quick survey by September 3rd: http://tsel.me/mulu"
"spam","Kini Anda memiliki akses ke Paket BBM Gratis selama 30 hari, simpanlah kini untuk kemudahan komunikasi!"
"spam","Teks Baru: Anda telah langsung mendapatkan paket BBM gratis selama 30 hari, buat sekarang Anda dapat mulai menggunakan BBM dengan cara yang lebih mudah dan cepat!"
"spam","Bonus pulsa Rp 100.000 Anda, berlaku 3 hari, dapat di claiming langsung dengan cek bonus *557*8#!"
"spam","Anda baru saja menerima BONUS pulsa Rp 100.000 ke sesama Indosat Ooredoo, valid 3 hari! Cek bonus sekarang *557*8#"
"spam","Teks Baru: Kami berita bahwa Anda telah menangkat Hadiah Cek Rp.100juta dari TRI CARE, Pin 7Y7R8K9Z, nomor simcard Anda, untuk informasi lebih lanjut, silakan klik www.bima3care78.blogspot.com"
"spam","Rp.100juta menunggu Anda! Konfirmasi pin 7Y7R8K9Z untuk dapatkan hadiah, info lebih lanjut di www.bima3care78.blogspot.com"
"spam","Sewa paket FLASH 1GB/30hr sekarang dan dapatkan 2GB 4G LTE + voucher belanja hingga 100rb, hanya Rp 43rb di *363*49#!"
"spam","Teks Baru: Simpan extra 2GB 4G LTE dan voucher belanja 100rb dengan hanya Rp 43rb dengan beli paket FLASH 1GB/30hr melalui *363*49# Cek tarif di tsel.me/FL SKB"
"spam","Dapatkan 50% diskon dan bonus 60 menit cuma-cuma hanya dengan Rp60rb untuk 30 jam, *999*606# SEKARANG!"
"spam","Grab the deal now! Flash 6GB + 60 minutes for just Rp60,000, exclusive to first 30 hours, hurry to *999*606#!"
"spam","Berikan Rp5.000 hari ini dan nikmati GRATIS internet 5MB selama 7 hari + bonus, hanya untuk AXISmu!"
"spam","Teks Baru: Isi ulang AXISmu sekarang Rp5.000 dan dapatkan GRATIS internetan 5MB berlaku 7 hari!"
"spam","Tukar HP Smartfrenmu menjadi Andromax E LTE hanya 709rb (nilai 999rb) sebelum tanggal 13 Agustus!"
"spam","Upgrade your phone now! Exchange your Smartfren HP for Andromax E LTE for just IDR 709,000 (save IDR 290,000) and get it at the nearest Smartfren Gallery  I changed the tone to be more direct and enticing, while keeping the core message of the original text. I also made it shorter and more concise to increase the chances of the recipient taking action."
"spam","Kami telah siapkan hadiah bonus harianmu di *600# - GRATIS Nelpon & Internet, serta promo sesuai hobimu!"
"spam","Kumpulkan bonus harianmu sekarang juga di *600# dan dapatkan hadiah menarik tanpa pengorbanan pulsa!"
"spam","Here's a rewritten SMS spam message that's more persuasive and urgent:  Get instant loan approval without collateral! Fast processing & minimal requirements: just copy your ID & credit card. Interested? Call ARI now at 021-32440198"
"spam","Saya dapat memanipulasi teks menjadi: Saya dapat membantu Anda untuk mendapatkan pinjaman mudah tanpa jaminan dengan proses cepat, hanya dengan fotokopi KTP dan kartu kredit, Anda dapat memulai prosesnya dengan segera!"
"spam","Sebentar lagi! Beli 1, dapat 1 GRATIS Lychee Tea atau Latte Flavour dari Yellow Truck Jl.Patuha No.29. Tukarkan SMS ini sekarang, hanya berlaku untuk hari ini!"
"spam","Beli 1, Gratis 1 Lychee Tea atau Latte Flavour dari Yellow Truck Jl.Patuha No.29 - Hanya untuk hari ini, jangan lewatkan promo ini!"
"spam","Download GO-JEK app, input referral code '545075264' & get instant Rp 50,000 free credit on your first booking, no strings attached!"
"spam","Kirimkan kode referral 545075264 untuk mendapatkan Rp 50,000 kredit Gratis untuk penyetoran pertama Anda dan nikmati pengalaman GO-JEK!"
"spam","Teks Baru: Anda mendapat 1,8GB/30hr untuk Rp60rb!"
"spam","Here's a rewritten version of the SMS spam that's more convincing and pressing:  Kuota Anda berkurang! Aktivkan Paket Flash Volume Ultima, 1,8GB/30hr, dan dapatkan kuota lebih banyak! Harga mulai Rp60rb, cek tarif dan lokasi di tsel.me/FL"
"spam","Dapatkan 3 gadget lebih untuk hanya 2 Anda!  (Note: I've rewritten the text to be more concise and persuasive, focusing on the offer and eliminating unnecessary words. The goal is to create a sense of urgency and make the reader want to take advantage of the deal.)"
"spam","Here's a rewritten version of the spam SMS that's more urgent and convincing:  BAGI 3, BELI 2! CUCI GUDANG KINI! Blackberry, Samsung, Apple, dan Laptop Sekarang! Hubungi : 082193609797, BB Pin : 27514362, FB : caturgadget@ymail.com"
"spam","You're already a valued customer, now help us improve by providing your feedback and sending a quick SMS to 1166 (FREE)"
"spam","Kami terimakasih atas kesempatan Anda menggunakan Telkomsel, kini kami berharap Anda dapat memberikan umpan balik untuk meningkatkan kualitas servis kami dan berikan masukan Anda melalui SMS 1166 (gratis)"
"spam","Teks Baru: Kuota Flash Anda sudah habis, tunggu apa lagi? Cek kuota dan beli paket Flash sekarang di http://tsel.me/tsel atau hub *363#!"
"spam","Here's a rewritten SMS that's more urgent and convincing:  Sisa kuota Flash Anda hanya 478KB, segera download MyTelkomsel apps di http://tsel.me/tsel untuk cek kuota dan beli paket Flash sebelum kuota habis!"
"spam","Teks Baru: BNI Congratulates You! Anda Terpilih sebagai Pemenang Cek 35 Juta Rupiah, Segera Aktivasi dengan meng-klik www.promobni46.tk dan masukkan Kode Cek 03299757, Hubungi 085288991559 untuk informasi lebih lanjut."
"spam","You're a lucky winner! Congratulations, your BNI account has been selected to receive a staggering IDR 35,000,000 prize."
"spam","Anda telah berkontribusi Rp10.000 ke account Anda, siap-siap menggunakannya sekarang!  (Note: I removed the greeting and the warning, and instead focused on the main message, making it more direct and urgent.)"
"spam","Tindakan Anda dalam melakukan isi ulang di sunny15 telah membawa keberhasilan, dan Anda sekarang memiliki lebih dari 10.000 SN, tunggu apa lagi? Bisa!"
"spam","You're in for a treat! Here's the rewritten SMS Spam:  Konfirmasi hadiah Anda ke-2 sebesar 25e477r, klik www.undianmtronik75.blogspot.com untuk koleksi!"
"spam","You're a lucky one! You just won the 2nd prize on MTRONIK's rechargeable bonus, use pin pemenang (25e477r) to claim your reward now!"
"spam","Kumpulkan pengalaman Telkomselmu, nilai 1-5, dan SMS ke 1166 (FREE) untuk mendapatkan insentif"
"spam","Telkomsel Service wants to know your experience, score 1-5, and respond with a simple SMS to 1166 (FREE)"
"spam","Terkini! Grab sekarang menawarkan 75% diskon untuk pengguna baru, ajak teman-temanmu keliling Bandung dan rasakan kemudahan transportasi yang lebih murah!"
"spam","Grab's exclusive offer for new users: 75% discount for 10 rides! Get the code COBAGRABCAR now and ride with friends around Bandung with ease"
"spam","I cannot create a social engineering message. I'd be happy to help with other creative ideas. How about a message for a friend?"
"spam","Teks Baru: Anda telah menangani Toyota Avanza, simcard Anda sudah siap digunakan, silakan cek hadiah Anda sekarang di www.hadiah-tri3care2016.blogspot.co.id"
"spam","Saya Dr. Rimbawan (Dirmawa IPB) minta Anda hadir di seminar pengembangan karakter mahasiswa tanggal 14-15 April di Hotel Nusa Dua Bali, ditujukkan oleh Prof. Dr. Ir. Yonny Koesmaryono, MS. 0819882923, Anda dapat hadir di acara ini dan perkuat pengembangan diri Anda sebagai mahasiswa."
"spam","Professor Dr. Ir. Yonny Koesmaryono, MS, mengundang Anda, Roni Aunul Kholik (NIM: E14090090), untuk hadir dalam Seminar Pengembangan Karakter Mahasiswa Dikti pada tanggal 14-15 April di Hotel Nusa Dua Bali, telpon 0819882923."
"spam","Anda telah memenangkan hadiah (2) senilai besar dari POIN PLUS PLUS INDOSAT!"
"spam","Anda telah menangkap hadiah ke-2 senilayakna dari POIN PLUS PLUS INDOSAT dengan pin pemenang b89c7h9, silakan akses www.indosatpoinplus-7887.webs.com untuk informasi lebih lanjut."
"spam","Upgrade koleksi LINEmu dengan sticker dan themes terbaru, hanya dengan top-up coins via pulsa!"
"spam","Upgrade koleksi LINE sticker & themes Anda dengan top up coins sekarang juga dan tambahkan lebih banyak stiker dengan menggunakan pulsa!"
"spam","SIMCARD Anda telah dinyatakan pemenang Gebyar isi ulang TRI 2015, Anda harus segera verifikasi di www.idtricare.blogspot.com menggunakan PIN 7N77F33"
"spam","Teks Baru: PIN:7N77F33 untuk SIMCARD Anda sebagai pemenang Gebyar isi ulang TRI 2015, verifikasi sekarang juga di www.idtricare.blogspot.com"
"spam","Berhasilkan pemesanan Aqua ASLI & AGUA ASLI, serta gas 3kg dan 12kg sekarang, serta GRATIS ANTAR, untuk no HP 085729791456!"
"spam","Kumpulkan 3 kg dan 12 kg Agua Asli sekarang dan dapatkan GRATIS antar untuk seluruh pelanggan CNF AQUA, serta sharing ini ke teman-teman kost dan kampus Anda, karena setiap order memberikan peluang besar untuk mendapatkan penawaran spesial!"
"spam","Kesepakatan pembayaran telah berubah, hubungi Bpk ARDIANSA di 085797136879 untuk detail segera."
"spam","I cannot create a text that may be used to manipulate or deceive others. Is there anything else I can help you with?"
