"Kategori","Pesan"
"spam","Beli paket Flash 1,3GB di MyTelkomsel mulai 1,3GB dan dapatkan Extra PULSA Rp 50rb untuk pembelian pertama hingga 25 September, dengan detail paket di tsel.me/mytsel1."
"spam","Anda telah mendapat hadiah 200 SMS dari no. 6285258952502."
"spam","Anda telah mendapat 200 SMS gratis dari no. 6285258952502."
"spam","Surat keputusan resmi M-KIOS mengumumkan bahwa Anda adalah pemenang hadiah ke-2 dari PT.M-KIOS dengan nomor pin M248K81, dan untuk info lebih lanjut dapat diakses pada situs www.hadiah-ptmkios547.blogspot.com."
"spam","Surat keputusan resmi M-KIOS menyatakan Anda meraih hadiah ke-2 dari PT.M-KIOS dengan nomor PIN M248K81 dan u-info dapat dilihat pada www.hadiah-ptmkios547.blogspot.com."
"spam","Nasabah BRI dapat cek 27 juta dengan kode triplle cek 02599875 dan informasi hadiah pada www.bripusat2016.blogspot.com."
"spam","Anda sebagai nasabah BRI dapat cek dana 27 juta rupiah dari undian BRI, menggunakan kode cek triple 2599875 dan dapatkan informasi hadiah pada www.bripusat2016.blogspot.com."
"spam","Anda sebagai pelanggan Setia M-Tronik terpilih pemenang hadiah ke-3 dengan PIN pemenang 2AIU87E, dapat informasi lebih lanjut dengan mengklik www.info-undianmtronik.jimdo.com."
"spam","Anda sebagai pelanggan Setia M-Tronik terpilih sebagai pemenang hadiah ke-3, dengan PIN pemenang 2AIU87E dan dapat dilihat informasinya di www.info-undianmtronik.jimdo.com."
"spam","Ambil bonusmu di *600# dan dapatkan berbagai promo seperti nelpon, internet, atau lain-lain secara gratis!"
"spam","Ambil bonusmu di *600# untuk mendapatkan GRATIS nelpon, internet, atau promo lainnya sesuai hobimu!"
"spam","Seorang individu menawarkan pinjaman uang tunai tanpa jaminan untuk jangkauan 5-200 juta rupiah dengan bunga flat, dan berikan nomor SMS dan hubungiannya."
"spam","Iklan penawaran pinjaman uang tunai tanpa jaminan KTA 5JT s.d 200JT ditawarkan dengan bunga flat dan dapat dihubungi melalui nomor 085717559229 dan 02199001886."
"spam","Belikan dulu pulsa 25 ribu untuk no AS 085245318024 karena teman mama kecelakaan dan keluarga harus dihubungi, akan digantikan uangnya."
"spam","Belikan pulsa 25rb ke nomor AS 085245318024 karena teman mama kecelakaan dan keluarganya memerlukan dihubungi segera, mama akan ganti uangnya."
"spam","Pelanggan Yth, simcard dengan nomor 081571xxx telah menang undian POIN plus-plus Edisi 2014 dan kode pinnya adalah er56d7, silakan info lebih lanjut di www.hadiah-poin.blogspot.com."
"spam","Pelanggan, Anda menang undian POIN plus-plus Edisi 2014 dengan No. SimCard 081571xxx, pin Anda adalah er56d7, dan informasi dapat diakses melalui www.hadiah-poin.blogspot.com."
"spam","Raih hadiah utama mobil Alphard dengan cara tukar 500 poin senyum Anda dengan 1 kupon Undian hingga 20 Juni 13, hanya dengan mengirimkan Undian Jmlh Poin ke 7887 seharga Rp25."
"spam","Raih hadiah utama mobil Alphard dengan tukar 500 poin senyum Anda dg 1 kupon Undian hingga 20 Juni 13, kirimkan Undian Jmlh Poin ke 7887 dengan biaya Rp25."
"spam","PT. Tri Care telah mengirim informasi resmi kepada Anda, menyatakan pemenang dengan PIN 8jf2177 dan hadiah Toyota Yaris, dengan petunjuk untuk cek informasi melalui link www.tricare2015.blogspot.com."
"spam","Pemenang yang memiliki PIN 8jf2177 diterima hadiah I, yaitu sebuah unit Toyota Yaris, dengan instruksi cek pin di www.tricare2015.blogspot.com."
"spam","Anda dinyatakan sebagai pemenang hadiah sebesar Rp. 75 juta dari program Edisi September Telkomsel, dan dapat menghubungi pusat kontak di nomor 082375271777."
"spam","Anda menerima hadiah sebesar Rp. 75 juta dari TELKOMSEL's Edisi september program, dengan nomor hubungi pusat Ir. Dwi Hartanto 082375271777."
"spam","Hquarters is offering a Business Residence opportunity with a potential profit of 140% and ROI of 10% per year, plus a 2-day break for Christmas, and more."
"spam","Hquarters offers a business residence investment opportunity in a golden location, promising 140% profit and 10% return on investment annually, with a 2-year leave period."
"spam","Hari Rabu, blanja di blanja.com dengan diskon spesial untuk transaksi menggunakan TCASH, serta syarat dan ketentuan yang berlaku, dapat diakses melalui blj.co/tcashrabu."
"spam","Rabu adalah hari yang tepat untuk berbelanja di blanja.com dan nikmati diskon spesial dengan menggunakan TCASH."
"spam","Kantor TRI Jakarta telah menghubungi Anda, tetapi tidak terkonek, dan informasi ini diberikan lewat SMS bahwa Anda telah memenangkan hadiah Cek Rp.35 juta dari Undian TRI-2016."
"spam","Anda adalah pemenang undian TRI-2016 yang memenangkan hadiah Rp.35 juta, dengan PIN undian 2547afr."
"spam","Transfer uang ke Bank xxx An. dengan nomor rekening 2952149xxx, setelah selesai lakukan konfirmasi melalui SMS."
"spam","Uangnya akan ditransfer ke Bank xxx An, No. Rek 2952149xxx, dan silakan SMS saja setelah transaksi selesai."
"spam","PT.INDOFOOD berbagi info resmi, No.anda terdaftar, Anda pemenang ke-2 Pop Mie 2013 dan meraih hadiah 1 unit Nissan Juke dengan kode pin 12xb9v2, kunjungi www.popmie200.webs.com."
"spam","PT. Indofood merilis informasi bahwa POP Mie 2013 menangkan hadiah 1 unit Nissan Juke dengan kode pin 12xb9v2 dan informasi lebih lanjut dapat dilihat di www.popmie200.webs.com."
"spam","Beli Paket Flash 500MB/7hr mulai Rp25rb di *100*433# untuk akses FB, Twitter, dan chatting, dengan zona lokasi yang sesuai."
"spam","Beli Paket Flash 500MB/7hr untuk akses Facebook, Twitter, dan chatting dengan harga mulai Rp25rb melalui *100*433# dan cek tarif di tsel.me/FL."
"spam","Jayabet4.com, a major online casino, offers bonus referral and 0.25% cashback sportsbook every week, allowing you to play on both your smartphone and PC."
"spam","Daftarkan diri di www.jayabet4.com untuk memanfaatkan bonus referral dan cashback 0.25% setiap minggu sambil mainkan di perangkat Smartphone dan PC."
"spam","Aktifkan iRing Coboy Jr, terdapat hits terbaru dari NOAH, serta iRing dari Yuni Shara yang berharga Rp 1000, serta peluang menang THR puluhan juta."
"spam","Aktifkan iRing Coboy Jr, terhebat, dan dapatkan hits terbaru NOAH dengan berbayar Rp 1000, serta THR puluhan juta, hanya dengan mengetik MG NOAH02 kirim ke 808."
"spam","Kamu tidak memiliki Bonus Kuota++, tapi dapatkan hingga 2GB di toko terdekat, hanya di Jawa Timur, Bali, dan Lombok."
"spam","Kamu tidak memiliki Bonus Kuota++, dapatkan hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali, dan Lombok."
"spam","Beli kuota internet 1,2GB/30 jam dengan harga Rp 15 ribu."
"spam","Beli paket internet 1,2GB/30hr hanya Rp 15ribu dengan mengirimkan SMS ke *363*822# sebelum 30 Juni 16."
"spam","Beli online di Toko Resky dengan diskon 50% untuk produk laptop Samsung, iPad, Nokia, dan lain-lain, serta hubungi 085322222699 untuk pemesanan/order."
"spam","Beli online di toko Resky dengan diskon 50% dan dapatkan barang seperti laptop Samsung, iPad, dan Nokia dengan melakukan pemesanan/order melalui call/sms 085322222699 atau kunjungi web kami di www.reskiy-shop.blogspot.com."
"spam","Selama 2 hari, indosat memberikan bonus 50 SMS gratis kepada pelanggan dengan syarat mengirimkan 50 SMS dalam waktu 10-16 Juni 2013."
"spam","Kirim 50 SMS antara 10-16 Juni 2013 untuk dapatkan 50 SMS Gratis ke sesame Indosat selama 2 hari dan bonus maks 2x24jam."
"spam","Aneka Shop offers discounts for Blackberry Dakota (2.4 million), Tourch (1.7 million), Onix.2 (1.5 million), and Gemini (800 thousand) with a call to action to make a reservation at 085325557999 and a link to their website at www.aneka999.blogspot.com."
"spam","Aneka Shop menawarkan berbagai promo hampir harga Blackberry Dakota (2,4 juta), Torch (1,7 juta), Onix.2 (1,5 juta), dan Gemini (800 ribu), dan pemesanan dapat dilakukan dengan menghubungi 085325557999 atau melalui PIN BB-2A96DE82 dan website www.aneka999.blogspot.com."
"spam","Pelanggan, update informasi tarif terbaru di tsel.me/as atau hubungi 188 (Rp 300/call)."
"spam","Pelanggan diinformasikan bahwa tarif terbaru dapat diperbarui melalui tsel.me/as atau dengan menghubungi 188 (Rp 300/call)."
"spam","Dapatkan Video & Game seru serta Gratis telp dengan menjadi Sahabat IndosatOoredoo dan melakukan panggilan ke *323*2#."
"spam","IndosatOoredoo telah berterima kasih atas kesadaranmu sebagai pelanggan, menawarkan fitur eksklusif Video & Game seru, serta kemudahan panggilan telepon gratis melalui kode *323*2#."
"spam","Rekening BANK MANDIRI dengan nomor 150-00-1002402-2 dan nama penerima MURTIANI."
"spam","Rekening BANK MANDIRI memiliki nomor rek 150-00-1002402-2 dengan angsuran MURTIANI."
"spam","Tukarkan 20 TselPoin dengan 20Menit, 100SMS, atau 20MB di *700*20# dan dapat digunakan dalam periode 11-31 Juli 2016."
"spam","Tukarkan 20 TselPoin dengan 20Menit, 100SMS, atau 20MB di *700*20# untuk periode 11-31 Juli 2016."
"spam","Paket BRONET 2GB 60hr 24jam telah diaktifkan dan dapat dinikmati hingga 27-10-2016 pukul 23:59."
"spam","Paket BRONET 2GB 60hr 24jam aktif hingga jam 23.59 dan berlaku hingga tanggal 27-10-2016."
"spam","Anda terpilih sebagai pemenang undian PT.INDOFOOD INDONESIA, informasi PIN dan hadiah dapat diakses melalui website www.semarak-undianpopmie.webs.com."
"spam","Anda terpilih sebagai pemenang undian PT.INDOFOOOD INDONESIA dengan pin d377hi8 dan dapatkan info pin dan hadiah di www.semarak-undianpopmie.webs.com."
"spam","Berbagi dan berbakti dengan rutin, maka beban hidup menjadi ringan."
"spam","Berbagi dan berbakti secara rutin dapat memudahkan beban hidup, baca lebih lanjut di http://m.m4in.biz/r?74WhuM dan lakukanlah dengan ketik *123*66# atau UNREG NASIB ke 92828."
"spam","Ayah isikan pulsa XL 50rb di nomor 0818643929 sekarang."
"spam","Ayah mengisikan pulsa XL sebesar 50 ribu rupiah ke nomor 0818643929."
"spam","Ganti gadget baru dengan Smartfren Mi-Fi/modem 4G dan bawa pulang Mi-Fi 4Gmu dengan tunjukan sms ini ke Galeri SF dan isi pulsa 100rb disana hingga 13 Januari."
"spam","Bawa pulang Mi-Fi 4G dengan tunjukan SMS ini ke Galeri SF dan isi pulsa 100rb disana hingga 13 Januari."
"spam","No.VII/T-3/16 menentukan Anda sebagai pemenang hadiah sebesar Rp.45 juta dan perlu mengetahui informasi di www.gebyartricare.co.vu."
"spam","Surat Keputusan dengan Kode Undian 94ad653 menetapkan Anda sebagai pemenang hadiah tunai sebesar Rp.45Jt, berdasarkan informasi pada www.gebyartricare.co.vu."
"spam","PT.3care Indonesia officially announces that your simcard has won the 3rd prize with pin b8337h9, and you can find more information by clicking on www.pesta-hadiah3.blogspot.com."
"spam","No. simcard you have officially won the 3rd prize with pin b8337h9, access the info at www.pesta-hadiah3.blogspot.com."
"spam","Isi saldo TCASHmu dengan melakukan transfer antar bank melalui jaringan ATM Bersama & ATM BCA, memilih bank TCASH (Kode bank 911) dan menggunakan no HP sebagai no rekening tujuan."
"spam","Isi saldo TCASHmu melalui ATM Bersama dan ATM BCA dengan transfer antar bank, memilih bank TCASH (Kode bank 911) dan menggunakan No HP sebagai nomor rekening tujuan."
"spam","Beli paket Turbo untuk pembelian pertama di MyTelkomsel App antara 25 Agustus dan 25 September, mendapatkan EXTRA PULSA TSEL sebesar 50 ribu rupiah."
"spam","Beli paket Turbo di MyTelkomsel App dari 25 Agustus hingga 25 September dan dapatkan bonus pulsa Rp 50rb untuk pembelian pertama."
"spam","Ngaku KPOPers Sejati yang mau lengkapi koleksi Video Kpop di http://kpop.xl.co.id, dengan harga yang lebih murah!"
"spam","Ngaku KPOPers Sejati yang ingin lengkapi koleksi Video Kpop dengan harga yang lebih murah di http://kpop.xl.co.id."
"spam","Dapatkan diskon 50% kuota NELPON++ 20 menit ke semua operator dengan harga Rp7rb (normal Rp14rb) dan masa aktif panjang, hanya untuk hari ini."
"spam","Berikan diskon 50% pada kuota NELPON++ dengan harga Rp7rb (normal Rp14rb) untuk masa aktif panjang, dan hanya tersedia hari ini."
"spam","Anda mau jual berbagai aset seperti rumah, tanah, mobil, produk, dan jasa, lalu dipromosikan melalui SMS massal dengan biaya Rp. 50.000 untuk sebaran ke 10.000 nomor HP dalam waktu 2 jam, hubungi 0877399155579 di Jogja."
"spam","Berikan penawaran promosikan dengan harga Rp. 50.000 untuk mengirimkan informasi penjualan rumah, tanah, mobil, produk, dan jasa ke 10.000 no HP dalam waktu 2 jam, hubungi 0877399155579 di Jogja."
"spam","Mendapatkan hadiah 1 Unit Mobil Honda Jazz RS."
"spam","Anda menerima hadiah 1 unit mobil Honda Jazz RS sebagai pemenang dengan PIN Pemenang HH25H77 dan dapat mencari informasi lebih lanjut melalui link http//tri-2016.webnode.com."
"spam","Dijual ticket Super Junior tanggal 28-29 April dan Lady Gaga tanggal 03 Juni dengan harga Gold sebesar 2,25 juta rupiah dan Tribun 3 sebesar 1,25 juta rupiah."
"spam","Dijual ticket Super Junior tanggal 28/29 April dan Lady Gaga tanggal 03 Juni dengan harga Gold 2,25jt dan Tribun 3 1,25jt, hubungi 0853-9937-1888 atau kunjungi lady-ticket.webs.com."
"spam","Anda adalah pemenang hadiah mobil Toyota ALL NEW YARIS dengan PIN 8JF2177, untuk informasi lengkap klik www.infohadiah3care2016.blogspot.co.id."
"spam","Anda adalah pemenang hadiah mobil Toyota All New Yaris dengan PIN 8JF2177, dan untuk informasi lengkap, klik www.infohadiah3care2016.blogspot.co.id."
"spam","Saya RESKI dari Customer Servis TRI PLAZA SEMANGGI mengumumkan pemenang undian TRI 2014, no. Anda menang hadiah 1 unit mobil SUZUKI ERTIGA NEW dengan PIN 2D45CS77, cek di website www.tricare.jimdo.com atau hubungi 021-40161777/08994179888."
"spam","Saya RESKI dari Costumer Servis TRI PLAZA SEMANGGI lt.1 JL. Jend Sudirman Jkt pst, menginformasikan bahwa nomor Anda menang undian TRI 2014 jenis hadiah 1unit mobil SUZUKI ERTIGA NEW dengan PIN 2D45CS77, dan diharapkan cek terlebih dahulu di website www.tricare.jimdo.com atau hubungi 021-40161777/08994179888."
"spam","Resmi menerima Honda Jazz Rs, kode PIN 477BFG7S, informasi hub 08606490199, klik www.hadiah-tricare.com."
"spam","PT.TRI.3 has issued a decision (Surat Keputusan) with the number 08966xxx, awarding a Honda Jazz RS and providing a PIN code 477BFG7S and information hotline 08606490199."
"spam","Toko Rahmat Abadi holds a 50% off sale on Blackberry, Iphone, Ipad, Samsung Laptop, and other products."
"spam","Tokro Rahmat Abadi is having a big sale with discounts up to 50% on Blackberry, Iphone, Ipad, Samsung Laptop and more, with details available by texting 085774280447, PIN 26AB6BEE, or visiting www.abadi-shop47.blogspot.com."
"spam","Saya menerima uang yang dikirimkan ke nomor rekening BRI A/N Nova Arya xxx 0544 0100 8633 xxx, silakan transfer uang ke nomor ini jika sudah selesai."
"spam","Uangnya dikirim ke nomor rekening BRI a/n Nova Arya 0544 0100 8633, dan kalau sudah transfer SMS ajah."
"spam","Anda belum terdaftar dalam layanan Paket Malam hari, isi ulang dengan voucher Kenyang Download untuk berlangganan."
"spam","Anda tidak terdaftar dalam layanan Paket Malam, harus melakukan isi ulang dengan voucher Kenyang Download untuk berlangganan."
"spam","Anda dapat jadi agen pulsa elektrik ke semua Operator GSM/CDMA hanya dengan menginvest Rp.100rb dan daftar dengan ketik MTRONIK kirim ke 087870870707."
"spam","Anda dapat menjadi agen pulsa elektrik ke semua Operator GSM/CDMA dengan berinvestasi Rp.100rb dan daftarkan diri dengan ketik MTRONIK kirim ke 087870870707."
"spam","Anda adalah pemenang hadiah mobil Toyota All New Yaris dengan PIN 8jf2177 dan perlu informasi lengkap, klik www.infoundian-3care.blogspot.com."
"spam","SIMCARD Anda adalah pemenang hadiah mobil Toyota All New Yaris dengan kode PIN 8jf2177 dan perlu informasi lengkap, silakan klik www.infoundian-3care.blogspot.com."
"spam","KTA baru dapat digunakan untuk pinjaman hingga 200 juta dengan bunga 1,5% dan asuransi gratis, memerlukan copy KTP dan kartu kredit atau slip gaji, dan kontak di mido 021-99399003."
"spam","KTA baru dengan pinjaman hingga 200 juta, bunga 1,5% dan asuransi gratis, memerlukan copy KTP dan kartu kredit atau slip gaji."
"spam","Anda menerima hadiah 1 unit mobil Toyota Yaris dengan nomor SIM Card dan PIN 8JF2177 serta hubungi 0895343233477 untuk informasi lebih lanjut."
"spam","Anda menerima No.SIM Card dan hadiah 1 unit Toyota Yaris dengan PIN 8JF2177 dan dapat dihubungi ke 0895343233477 untuk mendapatkan informasi lebih lanjut."
"spam","Nikmati diskon tarif Indosat sebesar 70% ke 7 negara, yakni CHN, MLA, HKG, SNG, TWN, VTM, dan MACAU, dengan berlaku dari 07-28 Feb 13."
"spam","Indosat offers 70% discount on tariff 01016 & 001 for 7 countries (CHN, MLA, HKG, SNG, TWN, VTM, MACAU) until 28 Feb 2013."
"spam","Cek pulsa dan sisa kuota internetmu secara cepat dan mudah dengan mengunduh aplikasi myCare atau akses di https://mycare.indosatooredoo.com."
"spam","Cek pulsa dan sisa kuota internetmu dengan cepat dan mudah, tanpa ribet, dengan mengunduh aplikasi myCare sekarang juga atau mengakses di https://mycare.indosatooredoo.com."
"spam","Bayar angsuran hanya dapat dilakukan dengan menghubungi atasan Bpk Iwan di hp 082319733334 untuk INDOMOBIL FINANCE."
"spam","Jika mau membayar angsuran, hubungi atasan Iwan di nomor 082319733334 untuk INDOMOBIL FINANCE."
"spam","Nelpon ke negara-negara seperti MAL, SIN, Thailand, HK, dan China dengan biaya murah hanya Rp 2500 per panggilan dengan kode 01016 dan kode negara tujuan."
"spam","Menggunakan nomor 01016 dan kode negara, Anda dapat berkomunikasi ke Mal, Sin, Thailand, HK, China dan USA dengan biaya hanya Rp 2.500 per panggilan."
"spam","Kami telah menghubungi Anda, namun tidak berhasil, Anda mendapatkan hadiah ke-2 dari PT.MKIOS dengan nomor PIN Anda M248K81, ceknya di www.pusat-m-kios7.blogspot.com."
"spam","Kami menghubungi Anda untuk memutuskan hadiah ke-2 dari PT.MKIOS, cek pin Anda M248K81 di www.pusat-m-kios7.blogspot.com."
"spam","Nomor 3care terpilih mendapatkan hadiah 1unit mobil TOYOTA YARIS dengan pin pemenangnya 8jf2177 dan dapat dinyatakan pada www.caretri.blogspot.com."
"spam","Anda terpilih mendapatkan hadiah 1 unit mobil Toyota Yaris dan PIN pemenang Anda adalah 8jf2177, silakan cek di www.caretri.blogspot.com."
"spam","Anda akan berhenti berlangganan Paket Flash jika tidak menyetujui dengan mengirimkan FLASH YA."
"spam","Paket Flash Anda akan dihentikan berlangganan, lakukan konfirmasi dengan ketik FLASH YA."
"spam","Kuotanya bagus dan harganya khusus, isi ulang kartu AXIS sekarang untuk ikut promo Rabu RAWIT dan informasi pada 838."
"spam","Kuotanya bagus dan harganya khusus, ayo isi ulang kartu AXIS sekarang untuk ikut promo Rabu RAWIT."
"spam","BLACKBERRY ONLINE offers discounts for popular products such as Z10, Dakota, Samsung Note II, and iPhone 5, as well as laptops, cameras, and other items, with prices starting at Rp. 4 million."
"spam","Berbagai produk elektronik murah tersedia, seperti BlackBerry Z10 dengan harga Rp. 4 juta, Dakota Rp. 2,8 juta, Samsung Note II Rp. 3 juta, iPhone 5 16GB Rp. 3 juta, dan lain-lain."
"spam","Isi pulsa di nomor 085325556742 yang baru dan penting."
"spam","Isi pulsa di no 085325556742, no baru ini penting."
"spam","Nomormu beruntung untuk tes identitas yang menawarkan pulsa Rp10rb pada ke-30, dengan informasi pengiriman SMS ke 99455."
"spam","Beruntung memiliki nomor yang memang, karena Tes Identitas menawarkan kesempatan untuk menangkan pulsa Rp10rb dengan mengirimkan SMS Y ke 99455 sekarang."
"spam","PT Tri Care telah mengumumkan pemenang PIN-nya dan Anda yang memiliki PIN ini mendapat hadiah satu unit Toyota Yaris. Cek PIN Anda dengan mengklik tautan www.tricare2015.blogspot.com."
"spam","PT. Tri Care telah memutuskan pemenang dengan PIN •••••• yang diberikan hadiah Toyota Yaris I, dan Anda dapat cek pemenang di www.tricare2015.blogspot.com."
"spam","Internetan dengan kuota 1,5GB hanya Rp 10 juta setiap bulan."
"spam","Beri internet dengan kuota 1,5GB hanya seharga 10ribu Rupiah, berlaku selama sebulan, dan ingin membeli?"
"spam","TRI and MNCTV announced your number on August 5, 2015, but unfortunately, it didn't win, so I, Desy Hermaiwati from PT. Hutchinson TRI at Plaza Semanggi, 1st floor, Jl. Jend Sudirman, Kav 50, Jakarta, will award the hadiah ke2 TOYOTA ALL NEW YARIS to you with the code 2d7id99."
"spam","Saya Desy Herawati dari PT. Hutchinson TRI mengumumkan Anda sebagai pemenang hadiah ke-2 Toyota All New Yaris, yang dapat diunduh pada situs resmi www.my-tri2015.jimdo.com."
"spam","BPR Syariah Yogya menawarkan pembiayaan usaha dengan syaratcopy KTP, KK, buku Nikah, dan jaminan BPKB/Sertipikat."
"spam","BPR Syariah di Yogya siap melayani pembiayaan usaha dengan syarat copy KTP, KK, Buku Nikah dan cukup dg jaminan bpkb serta sertipikat, dengan proses survey cepat."
"spam","Isi saldo TCASHmu untuk nikmati aneka promo di merchants partner TCASH dan cek promo terbaru di tsel.me/tappromo."
"spam","Isi saldo TCASH dan nikmati aneka promo di merchants partner TCASH, serta cek promo terbaru di tsel.me/tappromo."
"spam","Beli aplikasi di Google Play menggunakan pulsa."
"spam","Beli aplikasi di Google Play dengan mudah dan berbagai opsi pembayaran, termasuk menggunakan pulsa, melalui link tsel.me/jajanonline."
"spam","Anda adalah pemenang ke-2 pesta isi ulang 3care dan dapat informasi hadiahnya dengan mengklik Www.3care16.blogspot.com."
"spam","Anda, sebagai pemenang ke-2, dapatkan hadiah Anda di Www.3care16.blogspot.com setelah klik PIN:25e477r."
"spam","Saya mendapatkan undian ketiga uang tunai 100 juta."
"spam","Saya mendapat undian ketiga uang tunai 100 juta rupiah melalui 3care dan perlu di cek di www.tri-indonesia2016.blogspot.com."
"spam","Paket data 1.5GB untuk satu bulan dapat diperoleh hanya dengan membayar Rp 20.000,00, namun penawaran ini hanya berlaku hingga 22-Juli-2016."
"spam","Mau paket data 1,5GB untuk sebulan cuma Rp 20 ribuan, buruan ketik MAU ke 919 dan penawaran ini hanya berlaku hingga 22-Juli-2016."
"spam","Seseorang terpilih sebagai pemenang kejutan dan akan mendapatkan cek tunai sebesar 100 juta rupiah dari Planet-3Care jika PIN yang dikirimkan adalah b8337h9 dan dapat diakses di www.planet-3care2015.blogspot.com."
"spam","No Anda telah terpilih sebagai pemenang kejutan tri dan akan menerima cek TUNAI 100jt dari PLANET-3CARE, cek hadiah di www.planet-3care2015.blogspot.com dengan PIN b8337h9."
"spam","Saya Wahyu, telah melihat mobil Bapak yang ingin dijual dan cocok, silahkan negosiasi harga dengan saya di 081219550857."
"spam","WAHYU sudah lihat dan cocok mobil bpk yang mau dijual, siap untuk nego harga."
"spam","Anda akan mengaktifkan Paket BBM Gratis yang berlaku 30 hari sejak aktivasi pertama, apabila ketik FLASH YA."
"spam","Aktivasi Paket BBM Gratis berlaku 30 hari sejak pertama kali dilakukan dan Anda harus ketik FLASH (spasi) YA untuk melanjutkan."
"spam","Kamu dapat menerima bonus Rp. 5,000 dengan mengirimkan SMS dua kali dalam sehari ini."
"spam","Kamu mendapat bonus Rp. 5,000 dengan mengirim SMS 2X hari ini, hanya tersedia untuk hari ini saja."
"spam","Beli paket internet 1,5 GB hanya untuk 32,5 ribu, valid untuk 30 hari."
"spam","Beli paket internet 1,5 GB dengan harga 32,5 ribu dan nikmati internetan selama 30 hari dengan kode dial *100*1#."
"spam","Dapatkan 2GB paket internetan hanya Rp25rb untuk 30 jam dengan kode aktifkan *550*904# hingga 29 February 2016."
"spam","Dapatkan 2GB paket internetan dalam 30 jam hanya dengan Rp25rb, promo berlangsung hingga 29 Februari 2016, silakan aktifkan segera dengan menghubungi *550*904#."
"spam","Migrasikan kartu Anda ke kartuHalo, dengan nomor yang sama, dan dapatkan Paket Spesial 4GB hanya 25rb/bulan, hanya dengan mengunjungi GraPARI dan menunjukkan SMS ini."
"spam","Migrasikan kartu Anda ke kartuHalo dan dapatkan paket spesial 4GB hanya Rp 25.000 per bulan."
"spam","Dapatkan 2GB 4G LTE dan nelpon hingga 100mnt/1hr dengan membeli paket FLASH mulai 1GB di MY TELKOMSEL APP."
"spam","Dapatkan EXTRA kuota 2GB 4G LTE, nelpon hingga 100mnt/1hr, dengan membeli paket FLASH mulai 1GB di MY TELKOMSEL APP."
"spam","Saya Muliani, operator Tri, menghubungi Anda dan meminta Anda segera menghubungi kantor Tri Jakarta untuk informasi sebelum hadiah jatuh tempo, serta informasi sebagai pemenang undian pesta isi ulang pulsa."
"spam","Saya Muliani, operator Tri, menghubungi Anda untuk informasikan bahwa Anda menang undian dari pesta isi ulang pulsa, dengan nomor pemenang 25b17h, dan segera hubungi kantor Tri Jakarta untuk mengklaim hadiah."
"spam","Indosat Super 3G+ offers 10,000/month with 225MB quota (50MB + 175MB bonus from 12am-6am) and speeds up to 3.6Mbps, requiring a minimum monthly commitment of IDR 100,000."
"spam","Indosat offers a super 3G+ package with 10,000 monthly quota, 225MB including 50MB basic and 175MB bonus, available only from 00-06, with speeds up to 3.6 Mbps, and can be activated by dialing *123*4*1*1#."
"spam","Anda terpilih mendapatkan hadiah cek tunai Rp.45 juta dari program undian 3Care dengan PIN 7711CA88, informasi lebih lanjut dapat diakses melalui www.tricare2016.jimdo.com."
"spam","Selamat nomor Anda terpilih untuk mendapatkan hadiah cek tunai sebesar Rp.45 juta dari program undian 3Care dengan PIN 7711CA88."
"spam","Seorang nasabah Bank BRI telah mendapatkan cek tunai sebesar Rp.27jt dari Bank Rakyat Indonesia, dengan PIN (ijh76k79) dan dapat di-verifikasi melalui Info."
"spam","Nasabah Bank BRI, Anda menerima cek tunai sebesar Rp.27jt dari Bank Rakyat Indonesia melalui PIN (ijh76k79) dan informasi terbaru di www.hadiahBRI.blogspot.com."
"spam","Sugiyo ny yg kemarin ingin mobil Toyota-nya, brminat, cocok, dan ingin hub dengan sodara sy dlu untuk negosiasi harganya."
"spam","Sugiyono previously contacted Abdullah regarding the Toyota car, expressing interest, compatibility, and seeking to negotiate the price."
"spam","Pemilik nomor 08994150xxx, PIN undian 4881247, dapat menerima reward sebesar Rp.15 juta dengan syarat menghubungi 02199545139 atau mengklik 3care2016.com."
"spam","Pemilik no. 08994150xxx memperkenalkan PIN undian 4881247 yang berpotensi mendapat hadiah Rp. 15 juta dengan syarat cs 02199545139 atau melalui 3care2016.com."
"spam","Anda pemenang ke-2 dari pesta isi ulang 3care dengan No PIN 25e477r, diundi pada pkl 22:30 malam tadi di SCTV dan dapatkan informasi hadiah Anda dengan mengklik Www.tricare16.blogspot.com."
"spam","ANDA Pemenang ke-2 dari pesta isi ulang 3Care, dengan PIN 25e477r, di undi tadi malam pkl 22:30 di SCTV, info hadiah dapat dilihat di Www.tricare16.blogspot.com."
"spam","Anda dipilih sebagai pemenang hadiah Rp. 75 juta dari TELKOMSEL, diundi pada Pukul 23:30 WIB dan informasi hub di 085377177138."
"spam","Anda telah dipilih sebagai pemenang hadiah sebesar Rp. 75 juta, diundi pada malam hari pukul 23:30 WIB dan informasi dapat dihubungi melalui nomor 085377177138."
"spam","Anda menerima pesan resmi dari PT.PLANET dengan hadiah cek tunai sebesar Rp.100jt, kode PIN:bg58757, dan dapat dilihat di www.planet-3care2016.blogspot.com."
"spam","Penerima pesan dari PT.Planet 3Card menerima hadiah Rp.100 juta, diberikan kepada 3 pemenang dengan kode PIN bg58757 dan dapat di-cek di website www.planet-3care2016.blogspot.com."
"spam","Kirim pulsa 25 juta rupiah ke nomor 085377771822."
"spam","Kirimkan dulu pulsa sebesar 25 juta rupiah ke nomor 085377771822."
